seqnames	start	end	width	strand	closest_gene	strand_gene	collision	reassigned	reassigned.to	BM_BM_01	BM_BM_03	BM_BM_06	BM_BM_12	BM_BM_18	B_BM_01	B_BM_03	B_BM_06	B_BM_12	B_BM_18	B_PB_01	B_PB_03	B_PB_06	B_PB_09	B_PB_12	B_PB_18	CD34_BM_03	CD34_BM_06	CD34_BM_12	CD34_BM_18	CFC_BM_00	CFC_BM_01	CFC_BM_03	CFC_BM_06	CFC_BM_12	CFC_PB_03	CFC_PB_06	CFC_PB_09	CFC_PB_12	MNC_BM_01	MNC_BM_03	MNC_BM_06	MNC_BM_12	MNC_BM_18	MNC_PB_01	MNC_PB_03	MNC_PB_06	MNC_PB_09	MNC_PB_12	MNC_PB_18	Myelo_BM_01	Myelo_BM_03	Myelo_BM_06	Myelo_BM_12	Myelo_BM_18	Myelo_PB_01	Myelo_PB_03	Myelo_PB_06	Myelo_PB_09	Myelo_PB_12	Myelo_PB_18	NK_BM_12	NK_BM_18	NK_PB_03	NK_PB_06	NK_PB_09	NK_PB_12	NK_PB_18	PB_PB_01	PB_PB_03	PB_PB_06	PB_PB_09	PB_PB_12	PB_PB_18	TE_BM_03	TE_BM_06	TE_BM_12	TE_BM_18	T_BM_01	T_BM_03	T_BM_12	T_BM_18	T_PB_01	T_PB_03	T_PB_06	T_PB_09	T_PB_12	T_PB_18
chr18	47005732	47005732	1	+	C18orf32	-	FALSE	FALSE				1																																																																											
chr18	47911297	47911297	1	+	SKA1	+	FALSE	FALSE																																																																		1													
chr18	48125013	48125013	1	-	MAPK4	+	FALSE	FALSE																											1																																																				
chr18	48590192	48590192	1	-	SMAD4	+	FALSE	FALSE																						18																																																									
chr18	49691740	49691740	1	+	DCC	+	FALSE	FALSE																							1																																																								
chr18	49809441	49809441	1	-	DCC	+	FALSE	FALSE																							1																																																								
chr18	50031398	50031398	1	+	DCC	+	FALSE	FALSE																																																														1																	
chr18	50497600	50497600	1	-	DCC	+	FALSE	FALSE																																																												1																			
chr18	50613546	50613546	1	-	DCC	+	FALSE	FALSE																																																	1																														
chr18	51430632	51430632	1	-	MBD2	-	FALSE	FALSE																									6																																																						
chr18	52020949	52020949	1	+	C18orf54	+	FALSE	FALSE									1																																																																						
chr18	52298054	52298054	1	+	DYNAP	+	FALSE	FALSE																																																1																															
chr18	52501900	52501900	1	-	RAB27B	+	FALSE	FALSE																																																																		1													
chr18	52970587	52970587	1	+	TCF4	-	FALSE	FALSE																									43																																																						
chr18	52984535	52984535	1	-	TCF4	-	FALSE	FALSE						904																													168																					119			437																				
chr18	53015903	53015903	1	+	TCF4	-	FALSE	FALSE																						14																																																									
chr18	54256482	54256482	1	+	TXNL1	-	FALSE	FALSE																																																1																															
chr18	54398313	54398313	1	-	WDR7	+	FALSE	FALSE																																																								101																							
chr18	54720550	54720550	1	-	LINC-ROR	-	FALSE	FALSE			1																																																																												
chr18	55598514	55598514	1	+	NEDD4L	+	FALSE	FALSE																																																1																															
chr18	55645981	55645981	1	+	NEDD4L	+	FALSE	FALSE																																															305																																
chr18	55732143	55732143	1	+	NEDD4L	+	FALSE	FALSE								1																																																																							
chr18	55891851	55891851	1	-	NEDD4L	+	FALSE	FALSE				1																																																																											
chr18	55975932	55975932	1	+	NEDD4L	+	FALSE	FALSE				2																																													2																														
chr18	56406586	56406586	1	+	MALT1	+	FALSE	FALSE																						1																																																									
chr18	56688432	56688432	1	+	OACYLP	+	FALSE	FALSE																																																													775																		
