#eID Symbol logFC P.Value
4541 FGFBP1 -0.563753502962945 0.367257140241021
9469 NRXN2 0.530780677028918 0.367297556680326
7469 PDS5B -0.254864119914616 0.367433669071452
6964 CSF3 0.259595256620278 0.367472906287804
15225 NA 1.03916546168553 0.367575839237882
21088 XIST -0.337122739774662 0.367674481556909
7713 MYH13 -0.887431248815939 0.36773489728305
8638 CBFA2T2 1.05858693904507 0.367812631494224
17265 IARS2 -0.235361671905416 0.367817710341653
2466 RRP7A 0.279553964082734 0.367859159297903
20980 TAF9B 1.11363244381798 0.367938599507039
2549 RABGAP1L 0.208016910448535 0.367947791411944
18494 TRMT13 1.56947606369027 0.367992933353464
8883 TSC1 0.191093085061129 0.36808676441255
14171 ZMYND8 -0.920337022710953 0.368105619301859
15492 ATP2B2 0.607333899340669 0.368116350564008
14756 TPSB2 -0.688848050220316 0.36817296221727
18461 SMIM7 -0.190193028465119 0.36825706104443
17796 VIPAS39 -0.224211564996989 0.368303825305597
18432 ATAD3A 0.260309971396711 0.368358022997775
21149 RHOT2 0.217494871172773 0.368360564721815
4412 MSLN 0.200434709280154 0.368408516310151
8243 FLOT1 -0.443564722181825 0.368431665704101
15868 RNU6-73P 0.356580292376633 0.368469869607213
10911 ROCK2 -0.241050719117935 0.368472993593421
5719 CDSN 0.797439140926253 0.368493264256586
2491 KIF13B 0.32025425160437 0.368631798651877
2766 NOTCH3 -1.18455279360105 0.368637307215126
21722 NA 0.712629962398752 0.368651697308571
9372 SMAD6 -0.830582932946291 0.368659071246578
21491 RHOT2 0.301321124826332 0.36872653638029
14092 BMP2K -1.02740492109606 0.368743108240766
13208 H3F3BP1 -0.179383577721449 0.368757259786526
18574 RAB8B -1.1887822741846 0.368768989626254
21373 FAM86A -0.25217054405016 0.368824000652074
8345 THY1 -0.406250047472623 0.368956365881635
7933 MECOM -1.12479850492717 0.368985578850413
18521 KLHL2 0.258009591075238 0.369120888693487
7196 ARTN 0.682254699836383 0.369143722693252
2838 ARF6 0.27304157920719 0.369278540140373
5766 ZNF136 -0.363437711622727 0.36931282838211
13500 PDLIM7 0.321783870658646 0.3693396495499
8896 TBC1D3B -0.205634585962887 0.369361787875535
4913 MDM2 -1.40315112187632 0.369404539180678
9206 NCAPH2 -1.04607946926129 0.36942236737375
1718 CSTF1 0.185060397114561 0.369427061232062
18677 GRAMD1C 0.764773585431355 0.369495890267272
15974 NA 0.217159231700308 0.369637052098622
9968 SSX2 0.291914565032943 0.369706237596674
344 PAFAH1B1 0.329669198468575 0.36971889462862
15628 GRM8 -0.33605598671235 0.370094005969423
15931 SOX5P -0.966659822807908 0.370136128623055
19103 RNF186 0.947579813309447 0.370163695901854
598 SF3B1 0.525118679702189 0.370209659177016
1585 KPNA1 0.94535896107791 0.370245726560595
5533 KIAA1009 0.692667504000424 0.370298288320072
22084 TRMT61A -0.242813454458862 0.370300988934188
6783 DSCR4 0.42886304460423 0.370468794427994
6548 LDHC -1.1524171108442 0.370498126102228
5854 CDH15 0.914944612499849 0.370593255408907
17549 TULP4 0.18065234568815 0.370743003704625
17455 WDR11 -0.296322618128329 0.370772240207458
6903 NOX1 -0.562327297946989 0.370850181579025
715 ITPR3 1.2340486800305 0.370919481097358
17990 NRN1 -1.40470826845095 0.370951506330058
19929 CCR10 0.932123519976538 0.370971152476801
13186 NA -0.538236614705069 0.370999211719987
15082 PRIM2 -0.978811623740844 0.37106596158413
15260 RN7SKP187 0.356917243405747 0.371082624791765
2617 FBLN5 -0.572093778077247 0.371102667440111
8877 PROSC -0.222068210060505 0.371129618450757
13919 HIST1H2BO -0.651398770128959 0.371207517262351
18707 CDC37L1 0.529041721789922 0.371249953651646
11146 PSMA1 -0.245682022759256 0.371290266271543
5467 MYH3 0.861654166907052 0.371471234444739
12259 NA -0.4630140969153 0.371474335359636
11200 CDK2 -0.394183353209724 0.37148784366102
12037 SNX4 -0.388080337360249 0.37150137593452
1205 HMCES 0.274606439268422 0.371537468619713
5965 EPYC 1.10254008606783 0.371545539627941
5732 CD180 -0.759993304296464 0.371601852605878
14860 FAM182B -0.672042197338171 0.371675966124259
5792 NA -0.56965040599887 0.371680185735526
748 CTBP2P8 -0.25561826243529 0.371729649415072
18000 MAN1B1 -0.265859764732141 0.371854301399806
17620 FBRS -0.198165300883051 0.371869588518824
12152  -0.270573395703546 0.371932853839719
9788 RECQL5 -0.738337630323617 0.372002521749273
15530 NA -1.2456551980554 0.372062862637742
1694 PPP1R2P3 -0.374676448185288 0.372065493766266
7193 RFX4 -1.33212958214921 0.372152760466654
3251 RUFY3 1.54522741944301 0.37217749345829
6827 PDE1C 0.549828243354558 0.372191782472742
7029 ATP5G3 -0.180683044723526 0.372276155501117
9315 FAM65B -1.13697770031537 0.372405548134798
6405 NRG2 -1.26977125836522 0.372419051357738
8112 FLNB 0.204214951743582 0.372466811471775
3411 RAB11FIP2 -1.17955628281574 0.372488492538528
5226 MAP2K6 -1.31806543679563 0.372493632051668
15686 CRISP1 1.58347595132426 0.372506320986494
6041 CYP4F3 -0.40619023679468 0.372514688733463
9008 RAB27A -0.31508730043086 0.372518707187969
18785 TTC33 -0.471919112640571 0.372570742332513
16222 NA -0.471069533958884 0.372624752671947
4896 DBT -0.783499082361378 0.372626848171033
22253 NA 1.56093660803977 0.372657162643299
20044 RAVER2 -1.23808183922204 0.372661649617888
6864 PRTN3 -0.882566085356374 0.372785749936315
15574 SPTLC2 0.252864682548818 0.372793881456355
8107 TNXA -0.640551217383327 0.373022497100603
13788 RFPL3S -1.33131242248451 0.373082387580786
940 LRP10 0.250191920155043 0.373135934180206
19640 RERGL 0.421011468611264 0.373229287547849
16064 NA -0.7785418056743 0.373277405525271
15929 HNRNPA1P3 -0.260287385049846 0.373284376744576
7479 GLG1 -0.230003207356901 0.373510924753623
11239 CYP3A7 -0.881043759967385 0.373556743602108
13839 LSAMP -0.810095090992594 0.373669563110792
13455 GFOD2 -0.447888955761569 0.373700330150229
2730 KRR1 0.714723188385062 0.373748622379336
16026 NA 0.813836570213345 0.37375938235922
125 EIF3A -0.298016495628551 0.373787128808091
4319 IFT140 -0.192280197832988 0.373835966395803
5750 CST1 -0.566711820578679 0.373878380561451
8793 PPIL2 0.239501744952001 0.373962223563371
21746 NR1D1 -0.266689999529989 0.373997577386585
16536 NA -0.712501174583312 0.37400109019576
13687 HGD -0.343845484246523 0.374044261687583
8809 HBS1L 0.278833755905707 0.374085514742488
20939 GDF15 0.221182882424058 0.374244818357081
15961 SDHCP4 -0.277273510917458 0.37427581951661
8310 HSPA4 0.258561498500848 0.374305224325527
10820 IFNA10 1.02495056628572 0.374341069692831
4739 ACAP1 -0.971705509886605 0.374401161118586
14554  0.840194424194619 0.374454313740733
12179 KIAA1033 -0.442140744736462 0.374511171039014
2224 OXSR1 0.217769211642993 0.374538830338766
18699 ARMCX5 -0.198214032468918 0.37460966422828
14853 NA 1.32276371342422 0.374690966071794
5778 AVPR1A -1.01030375884256 0.374722886105497
3768 ACOX3 -0.175051299496088 0.374761053070204
6245 SYNGR4 -0.397834436812293 0.374813358961765
6975 DNAJB5 0.339307302665754 0.3748600835151
13982  0.804740421479677 0.37490591720604
9329 SOX10 -0.79696526798228 0.375058657789363
2248 TES 0.231097055805882 0.375063043143518
11118 ANKRD40 -0.302361251423473 0.37514488237788
18231 C12orf49 -0.250644057131964 0.375307103044506
8538 SF3B4 0.291651796064903 0.375322001367515
8178 CAPN2 -0.1977328122688 0.375327027944361
857 ETS2 -0.21873727801538 0.375491812394637
16798 NA -0.975488711315093 0.375511296079057
11333 ITGB1 0.279425535640383 0.375605168476315
17317 PHF3 0.224031167042567 0.375902897673677
17883 FAM13B 0.485543187620936 0.37593122984903
16090 NA -0.690129775963799 0.376143057399649
8248 NAP1L1 -0.253727561963982 0.376167109229204
20321 CTAGE1 0.981138823877878 0.376223494883731
5417 UBD -1.01628000812988 0.376383865188179
20862 STX16 0.204270970716459 0.376404134889322
14396 ZNF33B -0.199867650575 0.376421465025571
1132 PPP1R12A 1.10422710222185 0.376547043457254
19842 APOL5 0.359334170667091 0.37654706425887
11964 SMCHD1 1.14245939756728 0.376569306397872
403 NOP56 0.185266011343183 0.376605791324934
13614 CYP3A5 -0.383520078231661 0.376669640762456
4393 JADE3 -0.425979154538012 0.376681150555889
19223 CLEC4E 0.23591355749509 0.376747845788799
2281 PSMD6 0.243093054581252 0.376795512803269
22238 RNA18S5 0.645400613443545 0.376816152672454
17668 KRCC1 -0.446744140766674 0.376874626313459
13709 ATPAF2 0.375496101568603 0.376955017145582
19531 TP53TG3D -0.469316685074918 0.377079572710243
18329 TUT1 -0.217483331581058 0.377226852006661
13991 GPR3 -0.787494064412666 0.377234875064748
753 SRRM1 0.184171985432503 0.377303044616707
21862 MINOS1-NBL1 -0.230290303687907 0.377555108678914
3744 RTN2 -0.369394184676553 0.377556877440964
15428 CD44 1.05280978753483 0.377654860363343
22194 NA 0.471989563614468 0.377738343237542
11564 POM121B -0.28069302516382 0.377777989359695
18162 KRI1 0.214389017142154 0.377860133069281
3623 ELL 0.297847336852108 0.377860769113069
19798 ADCK4 -0.758692055057897 0.377886662828872
2104 DDX19B 0.205319792607424 0.377900903366179
1520 KIF5B 0.894280924350196 0.377924014089291
12615 KLHL9 0.221151851732061 0.377940686297808
1489 RNF41 -0.219718946632262 0.377973741935328
21467 LZTS1 -0.502782206307549 0.377999054936111
4392 CA3 1.17914471021286 0.378067561977802
21291 SEH1L -0.320910260391476 0.3781144930529
14142 AHCTF1 -0.358998332490417 0.378153640557247
9635 DYRK3 -0.745046203578442 0.37817939427015
163 PTPRF -0.243257550262978 0.378228732131636
15971 AOC4P -0.751944518481473 0.378256933199984
19240 GOLGA2P5 -1.01963122968452 0.378283700700784
14987 NA 1.01444247722137 0.378324021073414
5500 NA -0.703787036315902 0.378377351109702
18838 C3orf52 0.258003189884978 0.378390119765856
13114 RFC5 -0.196461389075481 0.378416820968978
10616 CCKAR -0.634884983595043 0.378663631553118
16868 STK17B 1.00575582537451 0.378704476257479
13694 CALR 0.204609160277861 0.3788881488555
15585 NA 1.07072582949813 0.378979747789183
19219 NUDT11 -1.14223976810883 0.378984536634342
12925 NA -1.09702237706087 0.379084712768324
4328 DHRS12 -0.773565818669792 0.379117308529031
19347 HRASLS -0.867681731319625 0.379347057753174
11842 TFE3 -0.238294891315991 0.379383608162128
12874 SNED1 0.5296438009747 0.379391365538998
4024 ADCY9 -0.354530961629787 0.379401792182871
11245 BRCA1 1.14935085216894 0.379430342395632
9154 CYB561D2 0.227109597969879 0.379566839290013
16900 NA -1.01131577730778 0.379595435359323
16042 MYT1L 1.22267274681624 0.379609048169593
9120 FBXW2 0.243026800550331 0.379672238993425
13679 TOP3A 0.665270035364859 0.379677189040955
9969 NA -1.60391112085606 0.379781655765782
7424 KRT2 -0.564237452038828 0.379835430384914
16371 NA 0.692145234652773 0.380127904642733
887 COPB1 -0.268468986382804 0.380148236112157
20375 LBH 0.88171756966216 0.380338985375333
4997 KLK11 0.214366528822026 0.380365400618597
16097 NA -0.432530542623388 0.380376120520937
21501 NA 1.08033603316793 0.380376200576881
18775 ELMO3 -0.2570677498073 0.380413019281396
20905 ERLIN2 0.980774188778173 0.380428477234059
13564 KHDRBS1 -0.243564590209491 0.380552678903559
17809 ALG12 -0.221845969725952 0.380710826508256
16901 NA -1.23347990604703 0.380728664233746
4173 DPYD 1.14208825156737 0.380738491363661
3276 RARA -0.210618186510526 0.380823289640547
6664 NA -1.18106461692318 0.380826751980844
1606 COPS3 0.221525581092148 0.380853965890774
8457 FADS1 -0.877402218419318 0.380910908731275
496 PPIB 0.177168868421795 0.380918895667583
8481 KDM2A 0.183592342021678 0.380965649805507
17026 SIX5 -0.701727412230686 0.380972124934292
16649 SERHL2 -0.899251423658113 0.381003416822431
4309 NA 0.921844915454326 0.381006318989988
5904 SCGB2A2 0.889649056912518 0.381043254019154
9888 MSH5 -0.21303286000992 0.381097197947275
1317 NA 1.40207209127798 0.381158168563987
18366 FASTKD1 0.451173791042939 0.381166932739184
3293 LMOD1 -0.368257440639021 0.38118978732566
9852 PTGER3 -0.233582866275651 0.381199202343662
16547 NA -0.448465458463756 0.381233000175706
18466 RCN3 -0.901514705491277 0.381322431953024
4230 IFT88 0.498019100565925 0.38132537643723
1922 ABCF3 0.198239923313249 0.381355574497674
250 CAPRIN1 0.252372141199237 0.38139616413985
9619 SHOX2 -0.592535859554517 0.381423701524972
1428 AKR1A1 -0.207084477378435 0.381444854486699
7326 PSMD9 0.187510551287962 0.381454218904597
5659 XAF1 -0.352578739789715 0.381484408254424
1978 CTSK -0.370436135791627 0.381580717682085
13363 PDS5A 0.589443255025181 0.38176030899032
10775 OPRM1 -0.603565476382331 0.38177463887399
14542 NA -0.789169709732086 0.381804228249208
11898 USP33 0.337806838587441 0.381882183200973
11232 MOG -0.488080499093205 0.382136523106129
8674 RABGGTB -0.287516486232597 0.382192471120891
4355 RAD9A -0.219996458793261 0.382276579508329
7643 HNF1B -0.402035779249653 0.382283557223406
622 RPS29 -0.169051832923866 0.382545478310932
18806 CLUHP3 -0.200323878918872 0.382586408712499
17925 JMJD4 -0.21575025371251 0.382633365943073
18784 COA7 0.276609557655155 0.382711003098635
16188 OR2J1 -1.19787045953665 0.38272192699568
1013 RCN2 -0.266549863632096 0.382750300594542
11174 EPB41L3 -1.0998534272863 0.382756397609114
10481 ANAPC5 -0.235705014036801 0.382774973704287
4754 IL1RAP 0.748313845992902 0.382800588522694
18668 PDGFD -0.548825629977954 0.382913677770407
13236 NA 1.20096146957281 0.382981447008924
16461 NA 0.935784974019201 0.383036999595136
18920 C16orf59 0.298681334641916 0.383077152528114
11547 AP2A2 0.21665666727554 0.383210641024426
22159 GIMAP5 -0.741484856193252 0.383234900955162
14073 PTBP3 0.364280340325635 0.383277307960245
17297 MRPS7 0.181938675576545 0.383380840858074
14514 NA -0.555808220304377 0.383528755459171
2303 SFSWAP 0.220403532827268 0.38357945999268
18888 NDUFAF5 1.00452081681369 0.383649505305699
20857 EIF3K -0.192869440516084 0.383747808495589
2280 SLC7A8 -0.680672880838292 0.383791983345706
13436 NA 0.318193597026373 0.38406447204921
18973 WDR25 -0.362152887491437 0.38413478359056
14945 NA 0.882403647135959 0.384146712766046
6970 POFUT2 -0.528320833573719 0.384167037033182
372 PRDX6 -0.181127134116764 0.384218735434871
16782 NA 1.18018946045423 0.384269268968041
12486 STARD13 -0.43535497306399 0.384273524948184
9536 RAPGEF3 0.557471406559267 0.384328577397592
10969 PDLIM4 0.773976031629121 0.384373325435949
14446 EDRF1 -1.51639542379854 0.384376924214147
6409 GP9 -1.05865166837605 0.38456247261562
13943 PCDHGC3 -1.13499461153831 0.384590672644093
7818 RRH -0.739371097107455 0.384643039129761
15542 NA -0.874027318760619 0.38464379304328
3362 LRRC32 -1.00730103403591 0.384682742987276
19145 ZNF771 0.356764184378259 0.38470960949165
3987 RAD1 -0.205193594310161 0.384781076719213
82 RPS24 -0.17530064788388 0.384786100839967
14905 ZNF492 1.27463374364583 0.384805438738507
20039 PNPLA3 -0.276691666185896 0.384809890881456
15624 FAS 0.733413093032633 0.384842933251039
14915 NA -0.984732103462292 0.384943751774829
14269 MACF1 -0.215432595414813 0.38509379192768
7097 OXT -0.456395986049739 0.385141723976175
10471 COX5B -0.216606509824301 0.38526061131028
2469 WNK1 0.381227592411765 0.385278887442132
1935 PRPF31 0.217173805207005 0.385294775429751
3836 CYP11A1 -0.84810683874127 0.385456187104649
21935 CYLD 0.664038057339596 0.385459796508818
14643 NA 0.664602461528282 0.385691812010432
10753 MRE11A -1.14360160504572 0.385746338103076
6966 SLC22A13 0.475308605140527 0.385767833428277
11876 DNAJC8 0.197088051932482 0.385817236598368
10025 CSF1 -0.974383060157437 0.385835634172609
16935 NA 1.00851169736905 0.385895151197641
10828 GGTLC3 -0.252382582450821 0.386080907244696
21708 RNF126P1 -0.328679620199756 0.386095300142613
21313 MMP24-AS1 0.191273687691972 0.386167221212589
19391 RASIP1 -0.213084218740702 0.386191370172238
4988 RAB35 0.887045826302053 0.38620491511181
7517 TBC1D29 0.936840733712095 0.386239121262308
12384 ANGPTL2 -0.303084336576385 0.386424635509096
6914 PIP5K1A -0.234812605006561 0.386427886940004
9376 TSPAN5 -0.26874006037066 0.386463210105775
18802 NKAIN1 0.899323024470273 0.386474828964196
4153 ITGB3 -0.471591339132282 0.386616568006905
13255 C6orf62 0.308509690864225 0.386638366094602
11186 KMT2D -0.803579120615073 0.386735763990126
1357 NET1 -0.251544650837741 0.38675301738051
18980 ACSS3 -0.79275114818084 0.38680365257553
12918 HLA-DPA1 1.00531384795634 0.386845534309087
13138 COX4I1 -0.602451640685868 0.386960666964098
14373 AAK1 -0.854974915828204 0.387037268254602
7050 DEFA5 -0.251653027968581 0.387063540602445
20852 SPRY4 -0.194732817378281 0.387294646795355
13633 MAGEA4 1.25550328992674 0.387423889219828
3072 ALG8 0.252881458593236 0.387428129225401
9102 ADH1B 0.895686896113298 0.387458425079237
15426 MYL4 -0.642505564796019 0.387518476678545
22111 GNA11 0.2106717259754 0.387545921398492
8972 CCDC28A -0.17694943240235 0.387565867046353
16369 NA 1.22816605809069 0.38763491516905
20222 NA -1.03296978930048 0.387696766679356
15891 TPT1 -0.178210809351389 0.387728337934122
15031 NA -0.801184467318392 0.38781824205481
6353 TRPV6 0.695761753379274 0.387919588497758
2903 CDC40 0.515295659239431 0.388043339811014
70 KAT7 0.194783215341898 0.388087595889802
6944 NA 0.678913515605006 0.38810095111217
568 GNAI2 0.224594939259552 0.388115733144117
1278 ECE1 -0.211331540802085 0.388160878921344
9502 MALT1 -0.81435062514948 0.388366466838164
16279 NA -0.645717029220741 0.388402526277502
16480 PDGFB -1.03617481892606 0.388478053815873
14192 UNC13A -0.587500228757781 0.388563967227558
14443 NA -0.997308899821439 0.388643778952139
21033 TRAPPC9 1.01306779875809 0.388702952478049
20961 AAMDC -0.240474615297316 0.388742117196958
13404 NA -1.12623955139494 0.38879336006437
12169 CIC -0.186185191161427 0.388844416771538
1483 CCNC 0.20931383013855 0.388901905405452
17872 HILPDA -0.229933433946436 0.389001522568965
7324 CSN3 -0.246513179276678 0.389176283621725
16331 NA -0.42658169627411 0.389184001612995
1289 MTHFD2 -0.213693297905753 0.389326688870552
20902 EIF4EBP1 0.196179309328432 0.389371149085043
9816 ACLY 0.306570515783607 0.389391619497615
21729 NA -0.649476792043945 0.389421278824999
13871 SGCD -0.559164903883298 0.389424624833759
3026 EPHA2 0.257146166829312 0.389432642403397
4444 MLLT3 -0.387903122544741 0.389447891206935
17064 NA 0.787523359794903 0.389454498021883
4336 CLPX 0.351340109142114 0.389499790443538
4398 NA -1.20816362163593 0.389518895218043
2074 VAMP8 -0.196656737976522 0.389654442961804
