#Root Gene: Cl_chr1:0,200000000	 Tot. Edges: 15440
#Edge	Weight	Prob ( > 0 )	Cis/Trans
LOC388630--WDR63	0.308005	0.563956	CIS
LOC388630--FGGY	0.303580	0.492452	CIS
LOC388630--IL23R	0.305712	0.526901	CIS
LOC388630--FAF1	0.313159	0.647231	CIS
LOC388630--PDE4B	0.307612	0.557598	CIS
LOC388630--IL12RB2	0.305712	0.526901	CIS
LOC388630--ST6GALNAC5	0.306245	0.535509	CIS
LOC388630--CYP2J2	0.303580	0.492452	CIS
LOC388630--EFCAB7	0.307107	0.549439	CIS
LOC388630--CACHD1	0.306121	0.533513	CIS
LOC388630--NEGR1	0.306062	0.532555	CIS
LOC388630--ZNF644	0.297345	0.391723	CIS
LOC388630--LEPR	0.306121	0.533513	CIS
LOC388630--LEPROT	0.306121	0.533513	CIS
LOC388630--LRIF1	0.300221	0.438183	CIS
LOC388630--C8B	0.314866	0.674805	CIS
LOC388630--GTF2B	0.304636	0.509525	CIS
LOC388630--RPE65	0.308253	0.567955	CIS
LOC388630--TCTEX1D1	0.305712	0.526901	CIS
LOC388630--WLS	0.308253	0.567955	CIS
LOC388630--INADL	0.312163	0.631134	CIS
LOC388630--FPGT-TNNI3K	0.311479	0.620081	CIS
LOC388630--TNNI3K	0.311479	0.620081	CIS
LOC388630--DIRAS3	0.308253	0.567955	CIS
LOC388630--DNAJC6	0.306121	0.533513	CIS
LOC388630--BEND5	0.316302	0.698008	CIS
LOC388630--GNG12	0.308253	0.567955	CIS
LOC388630--LPAR3	0.308005	0.563956	CIS
LOC388630--ZCCHC11	0.308599	0.573549	CIS
LOC388630--LPHN2	0.303379	0.489207	CIS
LOC388630--ZFYVE9	0.308599	0.573549	CIS
LOC388630--TTC39A	0.313159	0.647231	CIS
LOC388630--LEPR	0.307612	0.557598	CIS
LOC388630--PRKACB	0.302896	0.481407	CIS
LOC388630--ECHDC2	0.310656	0.606782	CIS
LOC388630--DDAH1	0.308005	0.563956	CIS
LOC388630--MCOLN2	0.308005	0.563956	CIS
LOC388630--EVI5	0.300468	0.442175	CIS
LOC388630--TSPAN2	0.294403	0.344181	CIS
LOC388630--LRRC8D	0.299268	0.422786	CIS
SLC5A9--SLC5A9	0.313157	0.647190	CIS
SLC5A9--SPATA6	0.313157	0.647190	CIS
SLC5A9--FAM73A	0.305027	0.515839	CIS
SLC5A9--DPH5	0.304736	0.511134	CIS
SLC5A9--DDAH1	0.308005	0.563956	CIS
SLC5A9--LHX8	0.312585	0.637949	CIS
SLC5A9--AGBL4	0.316302	0.698008	CIS
SLC5A9--FAF1	0.313159	0.647231	CIS
SLC5A9--ABCA4	0.297170	0.388888	CIS
SPATA6--AGBL4	0.310044	0.596900	CIS
SPATA6--PRKACB	0.302896	0.481407	CIS
SPATA6--SPATA6	0.313157	0.647190	CIS
SPATA6--C1orf52	0.308005	0.563956	CIS
SPATA6--DAB1	0.313220	0.648209	CIS
SPATA6--PDE4B	0.307612	0.557598	CIS
SPATA6--TMED5	0.300468	0.442175	CIS
SPATA6--USP1	0.312163	0.631134	CIS
SPATA6--DNAJC6	0.306121	0.533513	CIS
SPATA6--PGM1	0.307107	0.549439	CIS
SPATA6--LRRC7	0.303446	0.490298	CIS
SPATA6--ROR1	0.307107	0.549439	CIS
SPATA6--LRRC8D	0.299268	0.422786	CIS
SPATA6--C1orf87	0.303580	0.492452	CIS
SPATA6--UBE2U	0.307107	0.549439	CIS
SPATA6--GNG12	0.308253	0.567955	CIS
SPATA6--MYSM1	0.300116	0.436484	CIS
SPATA6--LRRIQ3	0.311479	0.620081	CIS
SPATA6--ZYG11B	0.310656	0.606782	CIS
SPATA6--C8B	0.314866	0.674805	CIS
SPATA6--BEND5	0.316302	0.698008	CIS
SPATA6--FAF1	0.313159	0.647231	CIS
SPATA6--C8A	0.314866	0.674805	CIS
SPATA6--SYCP1	0.294403	0.344181	CIS
SPATA6--ELAVL4	0.310044	0.596900	CIS
SPATA6--JAK1	0.306121	0.533513	CIS
SPATA6--COL24A1	0.305674	0.526295	CIS
SPATA6--INADL	0.312163	0.631134	CIS
SPATA6--KCND3	0.296288	0.374644	CIS
SPATA6--EFCAB7	0.307107	0.549439	CIS
SPATA6--LEPR	0.306121	0.533513	CIS
SPATA6--PTGER3	0.310657	0.606801	CIS
SPATA6--DOCK7	0.307873	0.561824	CIS
SPATA6--FGGY	0.303580	0.492452	CIS
SPATA6--ASB17	0.307032	0.548230	CIS
SPATA6--WDR63	0.308005	0.563956	CIS
SPATA6--ZZZ3	0.305027	0.515839	CIS
SPATA6--WARS2	0.292760	0.317628	CIS
SPATA6--HOOK1	0.303580	0.492452	CIS
SPATA6--ANGPTL3	0.307873	0.561824	CIS
SPATA6--LEPR	0.307612	0.557598	CIS
SPATA6--PODN	0.310656	0.606782	CIS
AGBL4--AGBL4	0.316302	0.698008	CIS
AGBL4--DAB1	0.314866	0.674805	CIS
AGBL4--FAF1	0.313159	0.647231	CIS
AGBL4--FGGY	0.300116	0.436484	CIS
AGBL4--LRRIQ3	0.311479	0.620081	CIS
AGBL4--PPAP2B	0.314866	0.674805	CIS
AGBL4--ST6GALNAC3	0.310116	0.598053	CIS
AGBL4--GTF2B	0.307696	0.558960	CIS
AGBL4--ELAVL4	0.313158	0.647213	CIS
AGBL4--MCOLN3	0.311099	0.613938	CIS
AGBL4--TYW3	0.315724	0.688674	CIS
AGBL4--BEND5	0.319479	0.749336	CIS
AGBL4--INADL	0.315298	0.681791	CIS
AGBL4--DOCK7	0.310965	0.611784	CIS
AGBL4--ANGPTL3	0.310965	0.611784	CIS
AGBL4--TRIM33	0.296523	0.378435	CIS
AGBL4--GNG12	0.311349	0.617977	CIS
AGBL4--FNBP1L	0.303486	0.490934	CIS
AGBL4--VAV3	0.301460	0.458198	CIS
AGBL4--IL12RB2	0.308782	0.576510	CIS
AGBL4--SLC44A5	0.315724	0.688674	CIS
AGBL4--PRAMEF8	0.311082	0.613672	CIS
AGBL4--TXNDC12	0.311698	0.623627	CIS
AGBL4--C1orf168	0.318028	0.725900	CIS
AGBL4--KANK4	0.315298	0.681791	CIS
AGBL4--ST6GALNAC5	0.309320	0.585205	CIS
AGBL4--DDAH1	0.311099	0.613938	CIS
AGBL4--NEGR1	0.309136	0.582221	CIS
AGBL4--COL11A1	0.305342	0.520918	CIS
AGBL4--TTLL7	0.305938	0.530560	CIS
AGBL4--SLC44A3	0.307271	0.552099	CIS
AGBL4--LRRC7	0.306494	0.539540	CIS
AGBL4--DNAJC6	0.309196	0.583189	CIS
AGBL4--SGIP1	0.308782	0.576510	CIS
AGBL4--LRRC8D	0.302274	0.471350	CIS
AGBL4--BCAR3	0.300155	0.437111	CIS
AGBL4--PTBP2	0.302566	0.476070	CIS
AGBL4--C8A	0.318028	0.725900	CIS
AGBL4--GLIS1	0.314547	0.669647	CIS
AGBL4--NFIA	0.314700	0.672132	CIS
AGBL4--ZRANB2	0.313777	0.657213	CIS
AGBL4--PDE4B	0.310701	0.607516	CIS
AGBL4--RABGGTB	0.310116	0.598053	CIS
AGBL4--MSH4	0.310116	0.598053	CIS
AGBL4--OMA1	0.316366	0.699037	CIS
AGBL4--PTGER3	0.313777	0.657213	CIS
AGBL4--AK5	0.309320	0.585205	CIS
AGBL4--USP24	0.311829	0.625730	CIS
AGBL4--DPYD	0.302566	0.476070	CIS
AGBL4--ZZZ3	0.308091	0.565337	CIS
AGBL4--DNASE2B	0.305938	0.530560	CIS
AGBL4--CLCA2	0.308744	0.575899	CIS
AGBL4--PRKAA2	0.318028	0.725900	CIS
AGBL4--PRAMEF5	0.311082	0.613672	CIS
AGBL4--PRAMEF6	0.311082	0.613672	CIS
AGBL4--RNF11	0.316304	0.698049	CIS
AGBL4--WARS2	0.295700	0.365136	CIS
AGBL4--LEPR	0.309196	0.583189	CIS
AGBL4--LEPR	0.309196	0.583189	CIS
AGBL4--LRP8	0.313776	0.657193	CIS
AGBL4--WLS	0.311349	0.617977	CIS
AGBL4--HFM1	0.300332	0.439975	CIS
AGBL4--ACADM	0.310116	0.598053	CIS
AGBL4--IL23R	0.308782	0.576510	CIS
AGBL4--SSX2IP	0.311099	0.613938	CIS
AGBL4--CTBS	0.311099	0.613938	CIS
AGBL4--SLC1A7	0.313776	0.657193	CIS
AGBL4--PRAMEF14	0.311082	0.613672	CIS
AGBL4--LEPROT	0.309196	0.583189	CIS
AGBL4--LEPROT	0.309196	0.583189	CIS
AGBL4--SYCP1	0.297360	0.391956	CIS
AGBL4--NGF	0.297360	0.391956	CIS
AGBL4--COL24A1	0.308744	0.575899	CIS
AGBL4--CPT2	0.313776	0.657193	CIS
AGBL4--C1orf123	0.313776	0.657193	CIS
AGBL4--ITGB3BP	0.310965	0.611784	CIS
AGBL4--MAGI3	0.296523	0.378435	CIS
AGBL4--MYSM1	0.303130	0.485186	CIS
AGBL4--RPE65	0.311349	0.617977	CIS
AGBL4--PTGFR	0.308091	0.565337	CIS
AGBL4--EFCAB7	0.310965	0.611784	CIS
AGBL4--TTC39A	0.316304	0.698049	CIS
AGBL4--ALG6	0.310965	0.611784	CIS
AGBL4--FUBP1	0.308091	0.565337	CIS
AGBL4--HEATR8	0.311829	0.625730	CIS
AGBL4--NRD1	0.311698	0.623627	CIS
AGBL4--FAM72B	0.301544	0.459567	CIS
AGBL4--FAM102B	0.305553	0.524335	CIS
AGBL4--ANKRD13C	0.306494	0.539540	CIS
AGBL4--CDC7	0.300332	0.439975	CIS
AGBL4--MIER1	0.308782	0.576510	CIS
AGBL4--EVI5	0.303486	0.490934	CIS
AGBL4--ZYG11B	0.313776	0.657193	CIS
AGBL4--GIPC2	0.308091	0.565337	CIS
AGBL4--NOTCH2	0.301544	0.459567	CIS
AGBL4--ABCD3	0.300155	0.437111	CIS
AGBL4--C8B	0.318028	0.725900	CIS
AGBL4--SH3GLB1	0.304760	0.511516	CIS
AGBL4--AMY2A	0.303841	0.496677	CIS
AGBL4--HS2ST1	0.304760	0.511516	CIS
AGBL4--SELRC1	0.313776	0.657193	CIS
AGBL4--PGM1	0.310191	0.599275	CIS
AGBL4--PCSK9	0.311829	0.625730	CIS
AGBL4--ZCCHC11	0.311698	0.623627	CIS
AGBL4--RNPC3	0.303841	0.496677	CIS
AGBL4--AMY2B	0.303841	0.496677	CIS
AGBL4--ACOT11	0.311829	0.625730	CIS
AGBL4--FPGT-TNNI3K	0.314607	0.670626	CIS
AGBL4--TNNI3K	0.314607	0.670626	CIS
AGBL4--ATG4C	0.310965	0.611784	CIS
AGBL4--CACHD1	0.309196	0.583189	CIS
AGBL4--ELTD1	0.306096	0.533115	CIS
AGBL4--HHLA3	0.306494	0.539540	CIS
AGBL4--SLC35D1	0.308782	0.576510	CIS
AGBL4--SEP15	0.298730	0.414098	CIS
AGBL4--CYB5RL	0.308324	0.569101	CIS
AGBL4--CCBL2	0.301609	0.460604	CIS
AGBL4--C1orf185	0.310047	0.596941	CIS
AGBL4--FAM46C	0.296536	0.378640	CIS
AGBL4--ROR1	0.304054	0.500121	CIS
AGBL4--IFI44L	0.300041	0.435270	CIS
AGBL4--JUN	0.297133	0.388289	CIS
AGBL4--DMRTA2	0.306963	0.547110	CIS
AGBL4--DPH5	0.301707	0.462197	CIS
AGBL4--JAK1	0.303078	0.484353	CIS
AGBL4--CRYZ	0.309478	0.587751	CIS
AGBL4--SCP2	0.307568	0.556893	CIS
AGBL4--TMEM61	0.305659	0.526052	CIS
AGBL4--USP33	0.301995	0.466854	CIS
AGBL4--PODN	0.307568	0.556893	CIS
AGBL4--ABCA4	0.294216	0.341165	CIS
AGBL4--ZNHIT6	0.302636	0.477207	CIS
AGBL4--GSTM3	0.294973	0.353393	CIS
AGBL4--ARHGAP29	0.294216	0.341165	CIS
AGBL4--SSBP3	0.308324	0.569101	CIS
AGBL4--C1orf87	0.300562	0.443700	CIS
AGBL4--FAM212B	0.293344	0.327063	CIS
AGBL4--CAPZA1	0.294053	0.338529	CIS
AGBL4--AK4	0.303078	0.484353	CIS
AGBL4--FAM73A	0.301995	0.466854	CIS
AGBL4--NTNG1	0.294134	0.339842	CIS
AGBL4--KTI12	0.305532	0.523991	CIS
AGBL4--CLCA4	0.298730	0.414098	CIS
AGBL4--LRRC40	0.300430	0.441568	CIS
AGBL4--SRSF11	0.300430	0.441568	CIS
AGBL4--L1TD1	0.309060	0.581004	CIS
AGBL4--PKN2	0.301609	0.460604	CIS
AGBL4--NEXN	0.301995	0.466854	CIS
AGBL4--OSBPL9	0.305532	0.523991	CIS
AGBL4--TMEM48	0.308324	0.569101	CIS
AGBL4--GNAT2	0.294973	0.353393	CIS
AGBL4--BCL10	0.304944	0.514494	CIS
AGBL4--GBP6	0.301609	0.460604	CIS
AGBL4--SLC16A1	0.294053	0.338529	CIS
AGBL4--BRDT	0.290796	0.285907	CIS
AGBL4--MCOLN2	0.304944	0.514494	CIS
AGBL4--TM2D1	0.309060	0.581004	CIS
AGBL4--BTBD8	0.290796	0.285907	CIS
AGBL4--MOV10	0.294053	0.338529	CIS
BEND5--BEND5	0.319479	0.749336	CIS
BEND5--DNAJC6	0.309196	0.583189	CIS
BEND5--SGIP1	0.308782	0.576510	CIS
BEND5--NEGR1	0.309136	0.582221	CIS
BEND5--LRRC8D	0.302274	0.471350	CIS
BEND5--DAB1	0.316366	0.699037	CIS
BEND5--BCAR3	0.300155	0.437111	CIS
BEND5--ST6GALNAC3	0.310116	0.598053	CIS
BEND5--PTBP2	0.302566	0.476070	CIS
BEND5--C8A	0.318028	0.725900	CIS
BEND5--FAF1	0.316304	0.698049	CIS
BEND5--SLC44A5	0.310116	0.598053	CIS
BEND5--GLIS1	0.314547	0.669647	CIS
ELAVL4--ELAVL4	0.306963	0.547110	CIS
ELAVL4--FAF1	0.310047	0.596941	CIS
ELAVL4--C8B	0.311736	0.624240	CIS
ELAVL4--NEGR1	0.307569	0.556913	CIS
ELAVL4--DAB1	0.310107	0.597909	CIS
ELAVL4--CACHD1	0.304054	0.500121	CIS
ELAVL4--LRRC8C	0.296294	0.374727	CIS
ELAVL4--ROR1	0.304054	0.500121	CIS
ELAVL4--PRPF38B	0.299508	0.426663	CIS
ELAVL4--PDE4B	0.304554	0.508199	CIS
ELAVL4--SLC35D1	0.302673	0.477806	CIS
ELAVL4--AK5	0.303201	0.486329	CIS
ELAVL4--C1orf185	0.310047	0.596941	CIS
ELAVL4--EXTL2	0.301707	0.462197	CIS
ELAVL4--EPS15	0.310047	0.596941	CIS
ELAVL4--BCAR3	0.294216	0.341165	CIS
ELAVL4--ACOT11	0.305659	0.526052	CIS
ELAVL4--FPGT-TNNI3K	0.308383	0.570060	CIS
ELAVL4--TNNI3K	0.308383	0.570060	CIS
ELAVL4--MSH4	0.303980	0.498923	CIS
ELAVL4--ATG4C	0.304813	0.512382	CIS
ELAVL4--ZFYVE9	0.305532	0.523991	CIS
ELAVL4--DPYD	0.299952	0.433831	CIS
ELAVL4--INADL	0.309060	0.581004	CIS
ELAVL4--MAGI3	0.290657	0.283650	CIS
ELAVL4--ORC1	0.305532	0.523991	CIS
ELAVL4--GPSM2	0.299508	0.426663	CIS
ELAVL4--TTC39A	0.310047	0.596941	CIS
ELAVL4--NRD1	0.305532	0.523991	CIS
ELAVL4--KANK4	0.309060	0.581004	CIS
ELAVL4--CTTNBP2NL	0.293344	0.327063	CIS
ELAVL4--ST6GALNAC5	0.303201	0.486329	CIS
ELAVL4--DMRTA2	0.306963	0.547110	CIS
ELAVL4--HS2ST1	0.298730	0.414098	CIS
ELAVL4--TCTEX1D1	0.302673	0.477806	CIS
ELAVL4--SLC44A5	0.309478	0.587751	CIS
ELAVL4--DNAJC6	0.303078	0.484353	CIS
ELAVL4--ABCD3	0.294216	0.341165	CIS
ELAVL4--WDR78	0.302673	0.477806	CIS
ELAVL4--MAN1A2	0.289537	0.265564	CIS
ELAVL4--LRRC7	0.300430	0.441568	CIS
ELAVL4--COL24A1	0.302636	0.477207	CIS
ELAVL4--JAK1	0.303078	0.484353	CIS
ELAVL4--TGFBR3	0.290796	0.285907	CIS
ELAVL4--RAB3B	0.305532	0.523991	CIS
ELAVL4--IL12RB2	0.302673	0.477806	CIS
ELAVL4--ST6GALNAC3	0.303201	0.486329	CIS
ELAVL4--LRIG2	0.294053	0.338529	CIS
ELAVL4--PKN2	0.301609	0.460604	CIS
ELAVL4--OSBPL9	0.305532	0.523991	CIS
ELAVL4--LRRC8D	0.296294	0.374727	CIS
DMRTA2--DMRTA2	0.306963	0.547110	CIS
DMRTA2--LRRIQ3	0.308383	0.570060	CIS
DMRTA2--FAF1	0.310047	0.596941	CIS
DMRTA2--EPS15	0.310047	0.596941	CIS
DMRTA2--INADL	0.309060	0.581004	CIS
DMRTA2--DAB1	0.311736	0.624240	CIS
FAF1--FAF1	0.306963	0.547110	CIS
FAF1--SSBP3	0.308324	0.569101	CIS
FAF1--TTC39A	0.310047	0.596941	CIS
FAF1--AK5	0.303201	0.486329	CIS
FAF1--ST6GALNAC5	0.303201	0.486329	CIS
FAF1--FGGY	0.300562	0.443700	CIS
FAF1--SH3GLB1	0.298730	0.414098	CIS
FAF1--TXNDC12	0.305532	0.523991	CIS
FAF1--COL24A1	0.302636	0.477207	CIS
FAF1--JAK1	0.303078	0.484353	CIS
FAF1--C1orf185	0.310047	0.596941	CIS
FAF1--COL11A1	0.299301	0.423314	CIS
FAF1--LRRC7	0.300430	0.441568	CIS
FAF1--ROR1	0.304054	0.500121	CIS
FAF1--FPGT-TNNI3K	0.308383	0.570060	CIS
FAF1--RNF11	0.310047	0.596941	CIS
FAF1--NRD1	0.305532	0.523991	CIS
FAF1--HSPB11	0.308324	0.569101	CIS
FAF1--TMEM48	0.308324	0.569101	CIS
FAF1--YIPF1	0.308324	0.569101	CIS
FAF1--DAB1	0.310107	0.597909	CIS
FAF1--SGIP1	0.302673	0.477806	CIS
FAF1--FAM73A	0.301995	0.466854	CIS
FAF1--GLIS1	0.308324	0.569101	CIS
FAF1--MAN1A2	0.289537	0.265564	CIS
FAF1--USP24	0.305659	0.526052	CIS
FAF1--NEGR1	0.307569	0.556913	CIS
FAF1--OSBPL9	0.305532	0.523991	CIS
FAF1--EPS15	0.310047	0.596941	CIS
FAF1--TCEANC2	0.308324	0.569101	CIS
FAF1--C1orf87	0.303582	0.492492	CIS
FAF1--NFIA	0.311574	0.621613	CIS
FAF1--PTGER3	0.310660	0.606842	CIS
FAF1--HEATR8	0.308730	0.575672	CIS
FAF1--ODF2L	0.305677	0.526335	CIS
FAF1--DNAJC6	0.306124	0.533553	CIS
FAF1--ACADM	0.307034	0.548270	CIS
FAF1--ZYG11A	0.310658	0.606822	CIS
FAF1--NOTCH2	0.298548	0.411159	CIS
FAF1--GTF2B	0.304639	0.509565	CIS
FAF1--DOCK7	0.307876	0.561864	CIS
FAF1--BRDT	0.293718	0.333114	CIS
FAF1--SCP2	0.310658	0.606822	CIS
FAF1--INADL	0.312166	0.631175	CIS
FAF1--ZRANB2	0.310660	0.606842	CIS
FAF1--ZFYVE9	0.308601	0.573590	CIS
FAF1--ZCCHC11	0.308601	0.573590	CIS
FAF1--BTF3L4	0.308601	0.573590	CIS
FAF1--HENMT1	0.302517	0.475284	CIS
FAF1--MRPL37	0.311421	0.619153	CIS
FAF1--ANGPTL3	0.307876	0.561864	CIS
FAF1--SYT6	0.293577	0.330834	CIS
FAF1--C8A	0.314868	0.674846	CIS
FAF1--PDE4B	0.307614	0.557639	CIS
FAF1--ST6GALNAC3	0.307034	0.548270	CIS
FAF1--ARHGAP29	0.297172	0.388927	CIS
FAF1--CDKN2C	0.313162	0.647272	CIS
FAF1--SLC44A5	0.312587	0.637990	CIS
FAF1--RAB3B	0.308601	0.573590	CIS
FAF1--ZYG11B	0.310658	0.606822	CIS
FAF1--FRRS1	0.307457	0.555100	CIS
FAF1--GPX7	0.310658	0.606822	CIS
FAF1--TGFBR3	0.293718	0.333114	CIS
FAF1--KTI12	0.308601	0.573590	CIS
FAF1--ST7L	0.297008	0.386264	CIS
FAF1--RPAP2	0.293718	0.333114	CIS
FAF1--ITGB3BP	0.307876	0.561864	CIS
FAF1--CACHD1	0.307109	0.549480	CIS
FAF1--WDR3	0.299515	0.426778	CIS
FAF1--CYB5RL	0.311421	0.619153	CIS
FAF1--EVI5	0.300470	0.442215	CIS
FAF1--CLCA2	0.305677	0.526335	CIS
FAF1--CLCA1	0.305677	0.526335	CIS
FAF1--GNG12	0.308255	0.567995	CIS
FAF1--MCOLN3	0.308008	0.563997	CIS
FAF1--ECHDC2	0.310658	0.606822	CIS
FAF1--LRRIQ3	0.311481	0.620122	CIS
FAF1--SLC1A7	0.310658	0.606822	CIS
FAF1--GBP5	0.304639	0.509565	CIS
FAF1--ACOT11	0.308730	0.575672	CIS
FAF1--LRP8	0.310658	0.606822	CIS
FAF1--RAVER2	0.306124	0.533553	CIS
FAF1--IGSF3	0.292446	0.312566	CIS
FAF1--RBM15	0.297937	0.401278	CIS
FAF1--CPT2	0.310658	0.606822	CIS
FAF1--C1orf123	0.310658	0.606822	CIS
FAF1--TMEM59	0.311421	0.619153	CIS
CDKN2C--RNF11	0.313162	0.647272	CIS
CDKN2C--CC2D1B	0.308601	0.573590	CIS
CDKN2C--EPS15	0.313162	0.647272	CIS
CDKN2C--NRD1	0.308601	0.573590	CIS
C1orf185--C1orf185	0.313162	0.647272	CIS
C1orf185--TCEANC2	0.311421	0.619153	CIS
C1orf185--TTC39A	0.313162	0.647272	CIS
C1orf185--EPS15	0.313162	0.647272	CIS
C1orf185--OSBPL9	0.308601	0.573590	CIS
C1orf185--GLIS1	0.311421	0.619153	CIS
C1orf185--ZFYVE9	0.308601	0.573590	CIS
C1orf185--RNF11	0.313162	0.647272	CIS
C1orf185--INADL	0.312166	0.631175	CIS
C1orf185--SSBP3	0.311421	0.619153	CIS
C1orf185--IL23R	0.305714	0.526941	CIS
C1orf185--FAM159A	0.310658	0.606822	CIS
C1orf185--TNNI3K	0.311481	0.620122	CIS
C1orf185--FAM151A	0.308730	0.575672	CIS
C1orf185--ST6GALNAC3	0.307034	0.548270	CIS
C1orf185--NRD1	0.308601	0.573590	CIS
C1orf185--PDE4B	0.307614	0.557639	CIS
C1orf185--CACHD1	0.306124	0.533553	CIS
C1orf185--MYBPHL	0.302517	0.475284	CIS
C1orf185--SORT1	0.302517	0.475284	CIS
C1orf185--ZCCHC11	0.308601	0.573590	CIS
RNF11--MIER1	0.305714	0.526941	CIS
RNF11--RNF11	0.313162	0.647272	CIS
RNF11--RAVER2	0.306124	0.533553	CIS
RNF11--GPX7	0.310658	0.606822	CIS
RNF11--TTC39A	0.313162	0.647272	CIS
RNF11--TXNDC12	0.308601	0.573590	CIS
RNF11--USP24	0.308730	0.575672	CIS
RNF11--EPS15	0.313162	0.647272	CIS
RNF11--OSBPL9	0.308601	0.573590	CIS
RNF11--NEGR1	0.306064	0.532595	CIS
RNF11--ZCCHC11	0.308601	0.573590	CIS
TTC39A--TTC39A	0.313162	0.647272	CIS
TTC39A--EPS15	0.313162	0.647272	CIS
TTC39A--GLIS1	0.311421	0.619153	CIS
TTC39A--INADL	0.312166	0.631175	CIS
TTC39A--ZYG11A	0.310658	0.606822	CIS
TTC39A--LRP8	0.310658	0.606822	CIS
TTC39A--COL24A1	0.305677	0.526335	CIS
TTC39A--CD58	0.292446	0.312566	CIS
TTC39A--NRD1	0.308601	0.573590	CIS
TTC39A--DHCR24	0.308730	0.575672	CIS
TTC39A--TMEM48	0.311421	0.619153	CIS
TTC39A--OSBPL9	0.308601	0.573590	CIS
TTC39A--TTF2	0.292446	0.312566	CIS
TTC39A--HEATR8	0.308730	0.575672	CIS
TTC39A--JAK1	0.306124	0.533553	CIS
EPS15--EPS15	0.313162	0.647272	CIS
EPS15--PARS2	0.308730	0.575672	CIS
EPS15--MAN1A2	0.292446	0.312566	CIS
EPS15--OSBPL9	0.308601	0.573590	CIS
EPS15--RAB3B	0.308601	0.573590	CIS
EPS15--ZCCHC11	0.308601	0.573590	CIS
EPS15--ZFYVE9	0.308601	0.573590	CIS
EPS15--ZYG11B	0.310658	0.606822	CIS
EPS15--NRD1	0.308601	0.573590	CIS
EPS15--AK4	0.306124	0.533553	CIS
EPS15--SLC35D1	0.305714	0.526941	CIS
EPS15--SLC1A7	0.310658	0.606822	CIS
EPS15--FAM159A	0.310658	0.606822	CIS
EPS15--LPHN2	0.303381	0.489247	CIS
EPS15--MAGI3	0.297008	0.386264	CIS
EPS15--LRRC7	0.303449	0.490338	CIS
EPS15--FUBP1	0.305030	0.515879	CIS
EPS15--LPPR4	0.303096	0.484634	CIS
EPS15--GPX7	0.310658	0.606822	CIS
EPS15--CC2D1B	0.308601	0.573590	CIS
EPS15--CYB5RL	0.311421	0.619153	CIS
EPS15--MRPL37	0.311421	0.619153	CIS
EPS15--TTF2	0.292446	0.312566	CIS
EPS15--AK5	0.306247	0.535550	CIS
OSBPL9--OSBPL9	0.304108	0.500980	CIS
OSBPL9--ZCCHC11	0.304108	0.500980	CIS
OSBPL9--RAB3B	0.304108	0.500980	CIS
OSBPL9--EVI5	0.296095	0.371518	CIS
OSBPL9--CC2D1B	0.304108	0.500980	CIS
OSBPL9--ZFYVE9	0.304108	0.500980	CIS
OSBPL9--FAM159A	0.306134	0.533729	CIS
OSBPL9--NRD1	0.304108	0.500980	CIS
OSBPL9--TXNDC12	0.304108	0.500980	CIS
OSBPL9--GLIS1	0.306886	0.545879	CIS
OSBPL9--PCSK9	0.304235	0.503032	CIS
OSBPL9--ELTD1	0.298642	0.412672	CIS
OSBPL9--MTF2	0.296095	0.371518	CIS
OSBPL9--SCP2	0.306134	0.533729	CIS
OSBPL9--SELRC1	0.306134	0.533729	CIS
OSBPL9--DAB1	0.310283	0.600762	CIS
OSBPL9--C1orf146	0.289441	0.264006	CIS
OSBPL9--ORC1	0.304108	0.500980	CIS
OSBPL9--ZYG11A	0.306134	0.533729	CIS
OSBPL9--BCAR3	0.292845	0.319006	CIS
OSBPL9--STXBP3	0.298112	0.404105	CIS
OSBPL9--TMEM48	0.306886	0.545879	CIS
OSBPL9--HOOK1	0.299161	0.421063	CIS
OSBPL9--C1orf168	0.310283	0.600762	CIS
OSBPL9--KANK4	0.307620	0.557727	CIS
OSBPL9--ZYG11B	0.306134	0.533729	CIS
OSBPL9--PODN	0.306134	0.533729	CIS
OSBPL9--NOTCH2	0.294201	0.340915	CIS
OSBPL9--USP24	0.304235	0.503032	CIS
OSBPL9--BTF3L4	0.304108	0.500980	CIS
OSBPL9--JAK1	0.301666	0.461526	CIS
OSBPL9--KTI12	0.304108	0.500980	CIS
NRD1--NRD1	0.304108	0.500980	CIS
NRD1--ZFYVE9	0.304108	0.500980	CIS
NRD1--JAK1	0.301666	0.461526	CIS
NRD1--TXNDC12	0.304108	0.500980	CIS
NRD1--KTI12	0.304108	0.500980	CIS
NRD1--RAB3B	0.304108	0.500980	CIS
NRD1--ZCCHC11	0.304108	0.500980	CIS
NRD1--BSND	0.304235	0.503032	CIS
NRD1--GLIS1	0.306886	0.545879	CIS
NRD1--CDC14A	0.302980	0.482759	CIS
NRD1--USP24	0.304235	0.503032	CIS
NRD1--ZYG11B	0.306134	0.533729	CIS
NRD1--BTF3L4	0.304108	0.500980	CIS
NRD1--INADL	0.307620	0.557727	CIS
NRD1--DNAJC6	0.301666	0.461526	CIS
NRD1--FPGT-TNNI3K	0.306946	0.546834	CIS
NRD1--TNNI3K	0.306946	0.546834	CIS
NRD1--ORC1	0.304108	0.500980	CIS
NRD1--GBP5	0.300203	0.437888	CIS
NRD1--TMEM48	0.306886	0.545879	CIS
NRD1--SSBP3	0.306886	0.545879	CIS
NRD1--CC2D1B	0.304108	0.500980	CIS
NRD1--PODN	0.306134	0.533729	CIS
