#mm10.refGene.chrom	mm10.refGene.strand	mm10.refGene.txStart	mm10.refGene.txEnd	mm10.kgXref.geneSymbol	mm10.knownToLocusLink.value
chr7	+	46376473	46379092	Myod1	17927
chr7	-	46711997	46715676	Saa3	20210,
chr7	+	46751832	46754314	Saa2	20209
chr7	-	46727998	46732543	Saa4	20211
chr7	-	46686107	46710651	Saal1	78935,
chr7	-	46740498	46742980	Saa1	20208,
chr7	-	46889026	46919930	Tsg101	22088
chr7	+	46796093	46823800	Gtf2h1	14884,
chr7	+	46861262	46878142	Ldhc	16833
chr7	+	46845803	46855627	Ldha	16828
chr7	+	46847081	46855627	Ldha	16828
chr7	-	46990395	47008414	Spty2d1	101685
chr7	-	46967746	46975911	C86187	97402
chr7	+	46976631	46987803	Gm9999	629141
chr7	+	47050639	47054776	Tmem86a	67893
chr7	-	47077799	47133684	Ptpn5	19259
chr7	-	47077799	47132598	Ptpn5	19259
chr7	-	47234918	47252848	Mrgpra9	668725
chr7	-	47334874	47354240	Mrgpra1	233221
chr7	-	47463806	47489582	Mrgpra2b	235712
chr7	-	47588949	47601372	Mrgpra3	233222
chr7	-	47980793	47982296	Mrgpra4	235854
chr7	-	48020970	48027597	Mrgprx1	404242
chr7	-	48168016	48168985	Mrgprb5	404239
chr7	-	48198212	48199178	Mrgprb4	233230
chr7	+	48388525	48389648	Mrgprb8	404240
chr7	-	48444112	48456342	Mrgprb1	233231
chr7	-	48550965	48558086	Mrgprb2	243979
chr7	-	48642862	48643801	Mrgprb3	404238
chr7	-	48830397	48843671	Csrp3	13009
chr7	+	48789002	48827437	Zdhhc13	243983
chr7	-	48866428	48881041	E2f8	108961,
chr7	-	48830397	48848051	Csrp3	13009
chr7	-	49631498	49636835	Dbx1	13172
chr7	+	49759105	49773999	Htatip2	53415
chr7	+	49759105	49773999	Htatip2	53415
chr7	+	49759105	49773999	Htatip2	53415,
chr7	+	49759511	49773999	Htatip2	53415
chr7	+	49759105	49773999	Htatip2	53415
chr7	-	50517308	50575884	1700081H22Rik	73515
chr7	+	50599189	50600528	4933405O20Rik	243996
chr7	-	51860576	51862267	Fancf	100040608
chr7	-	52011679	52015716	1700015G11Rik	100503036
chr7	-	51997160	52005714	Svip	75744
chr7	-	51997160	52006018	Svip	75744
chr7	+	55768177	55778833	Siglech	233274,
chr7	+	55794147	55831447	Tubgcp5	233276,
chr7	-	55931265	55962493	Nipa2	93790
chr7	-	55931265	55962493	Nipa2	93790
chr7	-	55931265	55962493	Nipa2	93790
chr7	+	55842070	55932633	Cyfip1	20430
chr7	-	55931265	55962493	Nipa2	93790
chr7	-	55931265	55962493	Nipa2	93790
chr7	+	55842070	55932633	Cyfip1	20430
chr7	+	55842070	55932633	Cyfip1	20430,
chr7	-	55978483	56019573	Nipa1	233280
chr7	-	59307923	59324149	C230091D08Rik	330544
chr7	-	59281878	59289166	A230073K19Rik	613263
chr7	-	59751490	59751580	Snord116	NA
chr7	-	59695745	59695835	NA	NA
chr7	-	59700879	59700969	Snord116	NA
chr7	-	59711010	59711100	Snord116	NA
chr7	-	59683587	59683677	NA	NA
chr7	-	59678510	59678600	Snord116	NA
chr7	-	59683587	59683677	Snord116	NA
chr7	-	59695745	59695835	Snord116	NA
chr7	-	59726162	59726252	NA	NA
chr7	-	59675989	59676079	NA	64243
chr7	-	59678510	59678600	NA	64243
chr7	-	59683587	59683677	NA	64243
chr7	-	59695745	59695835	NA	64243
chr7	-	59700879	59700969	NA	64243
chr7	-	59703428	59703518	NA	64243
chr7	-	59711010	59711100	NA	64243
chr7	-	59716060	59716150	NA	64243
chr7	-	59726162	59726252	NA	64243
chr7	-	59751490	59751580	NA	64243
chr7	-	59711010	59711100	NA	NA
chr7	-	59716060	59716150	NA	NA
chr7	-	59751490	59751580	NA	NA
chr7	-	59703428	59703518	Snord116	NA
chr7	-	59703428	59703518	NA	NA
chr7	-	59675989	59676079	NA	NA
chr7	-	59678510	59678600	NA	NA
chr7	-	59700879	59700969	NA	NA
chr7	-	59675989	59676079	Snord116	NA
chr7	-	59716060	59716150	Snord116	NA
chr7	-	59726162	59726252	Snord116	NA
chr7	-	59969576	59974431	D7Ertd715e	52480
chr7	-	59982501	60005156	SnurfSnrpn,	20646,
chr7	-	59978810	59978856	Snord64	100217429
chr7	-	59982500	60005156	NA	84704
chr7	-	61726248	61726328	Mir344d-3	100526543
chr7	-	61685271	61685351	Mir344d-2	100526531
chr7	-	61683123	61683192	Mir344d-1	100526544
chr7	-	61837310	61837402	Mir344c	100526506
chr7	-	61790518	61790581	Mir344b	100526558
chr7	-	61735536	61735602	Mir344e	100526541
chr7	-	61982288	61982359	Mir344g	100526507
chr7	-	61943900	61982303	A330076H08Rik	320026
chr7	-	61877769	61877864	Mir344	723931
chr7	-	61940026	61940106	Mir344-2	100124439
chr7	-	62046180	62046248	Mir344f	100526527
chr7	+	62348276	62349927	Ndn	17984
chr7	+	62376978	62381640	Magel2	27385
chr7	-	62461870	62464510	Peg12	27412
chr7	-	62417592	62420139	Mkrn3	22652
chr7	+	63916856	63920539	E030018B13Rik	381994
chr7	-	63886350	63938915	Klf13	50794,
chr7	+	64185458	64224836	Trpm1	17364,
chr7	+	64205805	64205911	Mir211	387207
chr7	+	64287669	64340806	Mtmr10	233315
chr7	-	64376540	64392236	Mphosph10	67973,
chr7	+	64392770	64412119	Mcee	73724
chr7	-	64871649	64873040	Ndnl2	66647
chr7	-	65296164	65371244	Tjp1	21872
chr7	-	65296164	65371244	Tjp1	21872
chr7	+	65693416	65701913	Tm2d3	68634
chr7	+	65693416	65701913	Tm2d3	68634
chr7	+	65804051	65806223	1810008I18Rik	100503969
chr7	+	66079648	66089405	H47	109815
chr7	+	66109514	66173798	Chsy1	269941
chr7	+	66060335	66074587	Snrpa1	68981
chr7	-	66390892	66427477	Aldh1a3	56847,
chr7	-	66644566	66689561	Asb7	117589
chr7	-	66644566	66689561	Asb7	117589
chr7	+	66743503	66823692	Lass3	545975
chr7	+	67222615	67228468	Lysmd4	75099
chr7	+	67222543	67228468	Lysmd4	75099,
chr7	+	67647409	67672566	Ttc23	67009
chr7	+	67647409	67726576	Ttc23	67009
chr7	+	67647409	67726576	Ttc23	67009
chr7	-	67730160	67759742	Synm	233335
chr7	-	67730160	67759742	Synm	233335,
chr7	+	67647409	67726576	Ttc23	67009
chr7	-	67730160	67759742	Synm	233335
chr7	-	67784537	67803496	4833412C05Rik	73904
chr7	-	68236607	68264233	Pgpep1l	78444
chr7	-	68266338	68275098	Gm16157	100504026
chr7	-	68266338	68276594	Gm16157	100504026
chr7	+	68618455	68620009	Gm5334	384639
chr7	-	68741592	68749238	Arrdc4	66412
chr7	-	68736993	68749238	Arrdc4	66412
chr7	+	69496093	69499689	4930402F11Rik	73796
chr7	-	70351949	70366746	Nr2f2	11819
chr7	-	70351949	70360593	Nr2f2	11819
chr7	-	73097751	73102068	Gm6567	625243
chr7	-	73313805	73375774	A730056A06Rik	319783
chr7	-	73313805	73375774	A730056A06Rik	319783
chr7	-	73539797	73558395	NA	NA
chr7	+	73740306	73776919	Fam174b	100038347
chr7	-	73685491	73686563	Gm4971	244061
chr7	-	73939119	74013682	St8sia2	20450
chr7	+	75308695	75318485	1500012K07Rik	68954
chr7	+	75308701	75331419	1500012K07Rik	68954
chr7	+	75848337	75874130	Klhl25	207952
chr7	+	75848337	75874130	Klhl25	207952
chr7	+	75848337	75867491	Klhl25	207952
chr7	-	78775340	78783089	Mrpl46	67308
chr7	+	78783130	78792988	Mrps11	67994
chr7	+	78888276	78888373	Mir7-2	723884
chr7	-	78827473	78847211	Det1	76375
chr7	+	78913764	78920396	Isg20	57444
chr7	+	78914234	78920396	Isg20	57444
chr7	-	79117026	79131018	Hapln3	67666
chr7	+	79053482	79115099	Acan	11595,
chr7	-	79133767	79149060	Mfge8	17304
chr7	-	79133767	79149060	Mfge8	17304,
chr7	-	79374869	79387027	Rlbp1	19771
chr7	-	79374870	79387027	Rlbp1	19771
chr7	-	79449382	79466273	Polg	18975
chr7	+	79505263	79505353	Mir9-3	723968
chr7	+	79500025	79534403	AI854517	101694
chr7	+	79500025	79534403	AI854517	101694
chr7	+	79515434	79534403	AI854517	101694
chr7	+	79500025	79534403	AI854517	101694
chr7	-	79593362	79617657	Rhcg	56315
chr7	-	79721163	79732776	Plin1	103968
chr7	-	79721163	79732776	Plin1	103968,
chr7	-	79792240	79793590	Mesp1	17292
chr7	-	79698097	79714186	Kif7	16576,
chr7	-	79737263	79743025	Pex11a	18631
chr7	+	79810726	79813431	Mesp2	17293
chr7	+	79743162	79785950	Wdr93	626359
chr7	-	79925358	79935264	2610034B18Rik	70420
chr7	-	79875324	79920640	Ap3s2	11778
chr7	-	80062709	80075257	LOC100859962	100859962
chr7	-	80094846	80115350	Idh2	269951,
chr7	-	80152889	80153015	Mir1965	100316758
chr7	-	80227159	80232616	Cib1	23991
chr7	-	80316615	80324454	Rccd1	269955,
chr7	+	80269654	80291579	Vps33b	233405
chr7	+	80246375	80260821	Ttll13	269954,
chr7	+	80294464	80316259	Prc1	233406,
chr7	+	80261214	80265378	Ngrn	83485
chr7	+	80232892	80241420	D330012F22Rik	269952
chr7	+	80343136	80346097	Hddc3	68695
chr7	-	80325291	80340219	Unc45a	101869
chr7	+	80261214	80265378	Ngrn	83485
chr7	-	80389193	80402762	Furin	18550
chr7	-	80349096	80371375	Man2a2	140481,
chr7	-	80377757	80387946	Fes	14159,
chr7	-	80389193	80405431	Furin	18550
chr7	+	80636016	80644384	Gm15880	100504375
chr7	-	80902226	80905071	Nmb	68039
chr7	-	80915378	80947550	Sec11a	56529
chr7	-	80890722	80901269	Wdr73	71968
chr7	-	80890722	80901269	Wdr73	71968
chr7	+	81057599	81105612	Alpk3	116904,
chr7	-	81342732	81345234	Rps17	20068
chr7	-	81494273	81498330	BC048679	210321,
chr7	-	81494273	81498330	BC048679	210321
chr7	-	81460398	81493925	Ap3b2	11775,
chr7	-	81534353	81566981	Fsd2	244091
chr7	+	81529915	81529988	Mir1839	100316717
chr7	+	81571291	81596836	Whamm	434204,
chr7	+	81762952	81769490	Fam103a1	67148
chr7	-	81792073	81829431	Btbd1	83962
chr7	+	81859021	81884068	Tm6sf1	107769,
chr7	-	81966661	81992299	Bnc1	12173
chr7	+	82070386	82081758	LOC434205	434205
chr7	+	82260128	82307417	Sh3gl3	20408
chr7	-	82632959	82648528	Fam154b	330577,
chr7	-	82743345	82755644	4933406J10Rik	77800
chr7	+	82867332	82871576	Mex3b	108797
chr7	+	83584930	83623709	Tmc3	233424,
chr7	+	83632016	83642328	Stard5	170460
chr7	-	83643062	83735490	Il16	16170,
chr7	-	83775616	83794839	1700026D08Rik	75556,
chr7	-	83880494	83884341	Mesdc1	80889
chr7	+	83891999	83901532	Mesdc2	67943
chr7	-	84585158	84605942	Fah	14085
chr7	+	84689639	84776549	2610206C17Rik	72495
chr7	+	84915780	84916728	Olfr290	258411
chr7	+	84853570	84857318	Olfr291	258410
chr7	-	84940168	84964009	Vmn2r65	100009609
chr7	-	84994644	85012020	Vmn2r66	233437
chr7	-	85136239	85155902	Vmn2r67	620672
chr7	-	85221517	85237704	Vmn2r68-ps	620697
chr7	-	85406375	85415676	Vmn2r69	330581
chr7	-	85558702	85569088	Vmn2r70	670940
chr7	+	85615461	85624547	Vmn2r71	233445
chr7	-	85737783	85754981	Vmn2r72-ps	244114
chr7	-	85857546	85875938	Vmn2r73	620928
chr7	-	85951866	85961482	Vmn2r74	546980
chr7	-	86148041	86171724	Vmn2r75	546981
chr7	-	86335452	86336394	Olfr307	258610
chr7	-	86363375	86364335	Olfr305	258609
chr7	-	86321023	86321950	Olfr308	258614
chr7	-	86306184	86307111	Olfr309	258196
chr7	-	86268729	86269811	Olfr310	258222
chr7	+	86403848	86413299	Olfr301	257958
chr7	-	86394536	86395496	Olfr303	258612
chr7	-	86385656	86386658	Olfr304	258089
chr7	+	86465412	86466405	Olfr299	257929
chr7	-	86488550	86489549	Olfr298	257905
chr7	+	86585276	86586206	Olfr295	258850
chr7	+	86526758	86527691	Olfr297	258611
chr7	-	86615635	86616643	Olfr294	257904
chr7	+	86688340	86695384	Olfr292	258613
chr7	+	86663663	86664674	Olfr293	257906
chr7	+	86795140	86812032	Vmn2r77	546983
chr7	+	86915348	86955177	Vmn2r78	637896
chr7	-	87427404	87493411	Tyr	22173
chr7	+	88278092	88310875	Ctsc	13032
chr7	+	89404365	89410110	Fzd4	14366
chr7	-	89507784	89517586	Prss23	76453,
chr7	-	89866147	89903629	Ccdc81	70884
chr7	+	90029158	90040280	NA	319711
chr7	-	89954653	89980976	Eed	13626
chr7	-	89918688	89941185	l7Rn6	67669
chr7	-	90124835	90129936	2310010J17Rik	78329
chr7	-	90124835	90129474	2310010J17Rik	78329
chr7	-	90223877	90265432	Ccdc83	75338
chr7	-	90235760	90265432	Ccdc83	75338
chr7	+	90426311	90428664	Ccdc89	70054
chr7	+	90348698	90410439	Sytl2	83671,
chr7	+	90386980	90410439	Sytl2	83671,
chr7	+	90386980	90410439	Sytl2	83671,
chr7	+	90380645	90410439	Sytl2	83671,
chr7	+	90348698	90410439	Sytl2	83671,
chr7	-	90450711	90457208	Tmem126a	66271
chr7	-	90468828	90475995	Tmem126b	68472
chr7	+	90442780	90448043	Crebzf	233490
chr7	+	90442780	90448043	NA	233490
chr7	+	90442780	90448043	NA	233490
chr7	+	90442780	90448043	NA	233490
chr7	-	92584182	92637142	Ankrd42	73845,
chr7	+	92561148	92582294	Ccdc90b	66365
chr7	+	92561148	92582294	Ccdc90b	66365
chr7	-	92740705	92741459	4632427E13Rik	666737
chr7	-	92857526	92874232	4632434I11Rik	74041,
chr7	+	93079878	93081721	Fam181b	NA
chr7	+	96249423	96249532	Mir708	735284
chr7	-	96339482	96341964	Gm15412	670727
chr7	-	96791432	96801549	Gm15413	791381
chr7	-	97309379	97325964	Usp35	244144
chr7	+	97332322	97350216	Kctd21	622320
chr7	-	97412956	97417510	Thrsp	21835
chr7	+	97451333	97459557	Kctd14	233529
chr7	+	97400002	97407800	Ndufc2	68197
chr7	+	97453203	97459557	Kctd14	233529
chr7	+	97453203	97459557	Kctd14	233529
chr7	-	97550330	97579497	1810020D17Rik	66273
chr7	-	97550330	97579497	1810020D17Rik	66273
chr7	-	97550330	97579497	1810020D17Rik	66273
chr7	-	97550330	97579497	1810020D17Rik	66273
chr7	-	97726378	97738247	Aqp11	66333
chr7	+	97696656	97720793	Clns1a	12729
chr7	-	98051059	98119493	Myo7a	17921
chr7	-	98051053	98109248	Myo7a	17921
chr7	-	98051053	98119493	Myo7a	17921
chr7	-	98051053	98109248	Myo7a	17921
chr7	-	98143358	98145447	Omp	18378
chr7	+	98177193	98184799	LOC330599	330599
chr7	+	98177193	98184799	LOC330599	330599
chr7	+	98177193	98184799	NA	330599
chr7	+	98177193	98184799	LOC330599	330599
chr7	-	98192414	98199475	B3gnt6	272411
chr7	-	98350667	98361288	Tsku	244152
chr7	-	98350667	98361328	Tsku	244152
chr7	-	98350667	98361288	Tsku	244152,
chr7	-	98350667	98361288	Tsku	244152
chr7	+	98494221	98501830	Lrrc32	434215
chr7	+	98443421	98477478	Gucy2d	14918
chr7	-	98590605	98656569	2210018M11Rik	233545,
chr7	+	98703362	98718061	Prkrir	72981
chr7	+	98838844	98854747	Wnt11	22411,
chr7	-	99153662	99182713	Dgat2	67800
chr7	+	99267446	99337137	Mtap6	17760
chr7	+	99267446	99320352	Mtap6	17760
chr7	+	99268345	99337137	Mtap6	17760
chr7	+	99381548	99460984	Gdpd5	233552,
chr7	+	99466003	99474020	Klhl35	72184
chr7	-	99479562	99479707	Snord15b	449631
chr7	-	99482784	99482932	Snord15a	449630
chr7	+	99535485	99606771	Arrb1	109689
chr7	+	99552268	99552363	Mir326	723840
chr7	+	99535485	99606771	Arrb1	109689
chr7	+	99735144	99736095	Olfr520	259066
chr7	-	99657803	99706842	Slco2b1	101488
chr7	-	99657803	99695809	Slco2b1	101488
chr7	-	99657803	99711340	Slco2b1	101488
chr7	-	99641529	99641549	Mir3965	100628570
chr7	-	99624066	99627103	Gm4980	100503386
chr7	-	99811438	99828417	Neu3	50877
chr7	+	99767163	99768129	Olfr521	258353
chr7	-	99837568	99858883	Spcs2	66624
chr7	-	99920253	99980458	Rnf169	108937
chr7	-	100082112	100121500	Pold3	67967,
chr7	+	100178682	100184869	Kcne3	57442
chr7	+	100178682	100184869	Kcne3	57442
chr7	+	100176669	100184869	Kcne3	57442
chr7	+	100178682	100184869	Kcne3	57442
chr7	+	100178682	100184869	Kcne3	57442,
chr7	+	100264543	100265561	Gpx2-ps1	14777
chr7	+	100159276	100160931	Lipt2	67164
chr7	-	100326736	100371896	Ppme1	72590
chr7	+	100285519	100319699	P4ha3	320452,
chr7	+	100472990	100486432	Ucp3	22229
chr7	-	100503019	100514815	Dnajb13	69387
chr7	+	100493344	100502173	Ucp2	22228
chr7	-	100549116	100583130	Mrpl48	52443,
chr7	-	100643895	100658456	Plekhb1	27276
chr7	+	100537099	100539812	Chchd8	68185
chr7	+	100607585	100641268	Rab6a	19346
chr7	-	100643895	100662394	Plekhb1	27276
chr7	-	100643895	100662394	Plekhb1	27276
chr7	-	100643895	100658456	Plekhb1	27276
chr7	+	100607585	100641268	Rab6a	19346
chr7	-	100549116	100607996	NA	52443
chr7	-	100643895	100656965	Plekhb1	27276
chr7	-	100643895	100656965	Plekhb1	27276
chr7	-	100643895	100658456	Plekhb1	27276
chr7	-	100882305	100882409	Mir3102	100526508
chr7	-	100845847	100863413	Relt	320100
chr7	-	100937633	100964366	P2ry6	233571
chr7	-	100996571	101011991	P2ry2	18442,
chr7	-	101289615	101302088	Atg16l2	73683,
chr7	+	101385525	101412586	Arap1	69710
chr7	+	101321318	101346312	Stard10	56018,
chr7	+	101378121	101412586	Arap1	69710
chr7	+	101348068	101412586	Arap1	69710,
chr7	+	101394387	101412586	Arap1	69710
chr7	-	101552452	101560865	Art2a-ps	11871
chr7	+	101450519	101512829	Pde2a	207728
chr7	-	101552775	101555802	NA	11871
chr7	+	101451251	101512829	Pde2a	207728
chr7	+	101451251	101512829	Pde2a	207728,
chr7	+	101475375	101475443	Mir139	387157
chr7	+	101818312	101822726	Phox2a	11859
chr7	-	101822631	101838226	Inppl1	16332,
chr7	-	101822631	101837824	Inppl1	16332
chr7	-	101858330	101870788	Folr1	14275
chr7	+	101905836	101911903	Lamtor1	66508
chr7	-	101858330	101870788	Folr1	14275
chr7	-	101858330	101870788	Folr1	14275
chr7	-	101858330	101870788	Folr1	14275,
chr7	-	101899807	101906359	Tomt	791260,
chr7	-	101912988	101920774	Lrrc51	69358,
chr7	-	101912988	101933857	Lrrc51	69358
chr7	+	101896414	101899543	3200002M19Rik	75430,
chr7	-	101912988	101933857	Lrrc51	69358
chr7	+	102065712	102096416	Trpc2	22064
chr7	-	102096878	102100229	Art5	11875,
chr7	-	102019871	102065132	Rnf121	75212,
chr7	+	102083115	102096416	Trpc2	22064,
chr7	-	102015076	102018155	Il18bp	16068,
chr7	-	102134202	102210120	Nup98	269966,
chr7	-	102111265	102116713	Chrna10	504186
chr7	-	102239122	102250118	Rhog	56212
chr7	-	102484113	102488307	Olfr544	257926
chr7	+	102441694	102469771	Rrm1	20133
chr7	-	102493822	102494773	Olfr545	258837
chr7	-	102476772	102477902	Olfr543	257947
chr7	+	102578468	102579506	Olfr550	259108
chr7	+	102604355	102605309	Olfr552	259106
chr7	-	102614006	102614987	Olfr553	233578
chr7	-	102557921	102565469	Trim21	20821
chr7	-	102587740	102588819	Olfr551	258750
chr7	-	102557921	102565469	Trim21	20821
chr7	+	102534748	102535688	Olfr547	259083
chr7	+	102554285	102555236	Olfr549	259105
chr7	-	102713454	102714411	Olfr33	18332
chr7	+	102658822	102659770	Olfr555	259107
chr7	+	102640247	102641201	Olfr554	258322
chr7	+	102698215	102699272	Olfr557	258358
chr7	+	102669900	102670923	Olfr556	258749
chr7	-	102752982	102753927	Olfr560	259117
chr7	-	102723531	102724488	Olfr559	259116
chr7	-	102740720	102759471	Olfr78	170639
chr7	-	102740720	102759471	Olfr78	170639
chr7	-	102677579	102687326	Trim68	101700
chr7	+	102702322	102712054	Olfr558	259097
chr7	+	102803479	102804430	Olfr564	258356
chr7	+	102877121	102878063	Olfr568	259095
chr7	-	102887206	102888151	Olfr569	259092
chr7	+	102774525	102775470	Olfr561	259096
chr7	-	102856320	102857271	Olfr566	258168
chr7	-	102954663	102955620	Olfr575	259118
chr7	+	102948466	102949507	Olfr574	258357
chr7	-	102908868	102909837	Olfr571	259089
chr7	-	102984220	102985162	Olfr578	259119
chr7	+	102927629	102928586	Olfr572	259093
chr7	+	102900368	102901307	Olfr570	259114
chr7	-	102973051	102973990	Olfr577	259113
chr7	+	102965101	102966040	Olfr576	258248
chr7	-	103121828	103122782	Olfr586	259115
chr7	+	103041480	103042440	Olfr582	259055
chr7	+	103085519	103086479	Olfr584	259056
chr7	+	103051299	103052259	Olfr583	258752
chr7	+	103097742	103098699	Olfr585	259091
chr7	-	103154791	103155745	Olfr589	259054
chr7	+	103211861	103212845	Olfr593	258378
chr7	+	103219719	103220655	Olfr594	258246
chr7	+	103186602	103187541	Olfr592	404317
chr7	-	103172690	103173635	Olfr591	258139
chr7	-	103250085	103252505	Dub2a	384701
chr7	-	103345981	103346926	Olfr600	259048
chr7	-	103383061	103384000	Olfr603	259073
chr7	+	103338055	103339003	Olfr599	258726
chr7	+	103309722	103310661	Olfr596	100041187
chr7	-	103358223	103359213	Olfr601	258311
chr7	+	103320412	103321360	Olfr597	258135
chr7	+	103328487	103329447	Olfr598	257975
chr7	+	103451338	103452298	Olfr606	259098
chr7	-	103538260	103539232	Olfr612	545985
chr7	-	103491916	103492876	Olfr609	259086
chr7	-	103505996	103506944	Olfr610	259085
chr7	+	103416695	103419174	Usp17l5	13532
chr7	-	103517410	103518382	Olfr611	258722
chr7	+	103470040	103470991	Olfr608	258751
chr7	-	103442139	103443150	Olfr605	258156
chr7	+	103597317	103598274	Olfr618	259049
chr7	+	103603588	103604711	Olfr619	259080
chr7	-	103611409	103612351	Olfr620	258808
chr7	-	103660243	103661318	Olfr623	259126
chr7	-	103564323	103565277	Olfr616	259103
chr7	+	103584023	103584980	Olfr617	258838
chr7	+	103560478	103561420	Olfr615	259084
chr7	-	103639184	103640138	Olfr622	259087
chr7	+	103550367	103555504	Olfr613	259104
chr7	-	103670102	103671029	Olfr624	258189
chr7	-	103740200	103741322	Olfr629	258818
chr7	-	103767276	103771594	Olfr69	18370
chr7	-	103777395	103778343	Olfr68	18369
chr7	-	103787211	103791830	Olfr67	18368
chr7	-	103754149	103757350	Olfr630	259102
chr7	+	103731927	103732878	Olfr628	259159
chr7	+	103716595	103717546	Olfr243	436002
chr7	-	103881305	103882241	Olfr66	18367
chr7	-	103892809	103894471	Olfr64	18366
chr7	+	103906341	103907447	Olfr65	18365
chr7	+	103937381	103938335	Olfr632	259123
chr7	-	103841637	103843162	Hbb-bh1	15132,
chr7	-	103812523	103813903	NA	NA
chr7	-	103812527	103813923	Hbb-b1	15129
chr7	-	103826522	103827928	Beta-s	100503605
chr7	-	103851753	103853207	Hbb-y	15135
chr7	+	103915061	103929911	Olfr631	258961
chr7	-	103839123	103840521	Hbb-bh2	436003
chr7	+	103915061	103929911	NA	258961
chr7	+	104039797	104040736	Olfr641	259075
chr7	-	104068084	104069029	Olfr644	259125
chr7	+	104003258	104004224	Olfr638	259124
chr7	-	104049407	104050352	Olfr642	258326
chr7	-	104058655	104059600	Olfr643	259081
chr7	-	104011749	104012700	Olfr639	259088
chr7	+	103979175	103980141	Olfr635	259122
chr7	-	104021371	104022316	Olfr640	258819
chr7	+	103946567	103947506	Olfr633	258351
chr7	-	104084130	104085078	Olfr645	258247
chr7	-	104140622	104143272	Ubqln3	244178
chr7	+	104106280	104107219	Olfr646	259058
chr7	-	104189266	104190205	Olfr649	259057
chr7	-	104179455	104180406	Olfr648	258746
chr7	-	104127912	104129823	4931431F19Rik	70980
chr7	-	104153012	104164816	E030002O03Rik	244180
chr7	-	104148258	104150556	Ubqlnl	244179
chr7	+	104218794	104235152	Trim6	94088,
chr7	-	104299896	104315495	Trim12a	76681,
chr7	+	104315030	104324838	LOC622070	622070
chr7	+	104244456	104262236	Trim34a	94094,
chr7	-	104338753	104353349	Trim12c	319236
chr7	-	104355397	104358646	Trim30b	244183
chr7	-	104338753	104353358	Trim12c	319236
chr7	+	104564151	104565212	Olfr652	259050
chr7	+	104579623	104580669	Olfr653	57250
chr7	+	104552883	104553952	Olfr651	258809
chr7	-	104470013	104507849	Trim30d	209387
chr7	-	104470013	104507849	Trim30d	209387
chr7	+	104587754	104588780	Olfr654	258377
chr7	-	104532958	104535361	Trim30e-ps1	625321
chr7	+	104670703	104671672	Olfr659	259052
chr7	+	104617656	104618646	Olfr656	259078
chr7	-	104596252	104597179	Olfr655	258817
chr7	+	104688016	104688976	Olfr661	258743
chr7	+	104635675	104636635	Olfr657	258309
chr7	-	104642879	104647305	Olfr658	259051
chr7	+	104703568	104704603	Olfr663	257914
chr7	-	104840311	104842504	Dub1a	381944,
chr7	-	104768048	104777470	Dub3	625530
chr7	-	104916313	104917294	Olfr667	259062
chr7	+	104880708	104881659	Olfr665	258810
chr7	-	104924805	104925762	Olfr668	259061
chr7	+	104938527	104939481	Olfr669	259045
chr7	-	104959791	104960730	Olfr670	384703
chr7	-	104892669	104893626	Olfr666	259100
chr7	-	104975041	104975983	Olfr671	257910
chr7	+	105085717	105086665	Olfr679	259046
chr7	+	105035199	105036153	Olfr676	259099
chr7	-	104995963	104996902	Olfr672	258755
chr7	+	105069468	105070410	Olfr678	258753
chr7	+	105056247	105057186	Olfr677	258355
chr7	-	105024024	105024966	Olfr675	258147
chr7	-	105143349	105144309	Olfr683	259047
chr7	-	105203387	105204341	Olfr686	259072
chr7	-	105156741	105157680	Olfr684	244187
