#Edge	Score	Prob	Cis/Trans	Collisions
IPO13--B4GALT2	0.30915387	0.58251491	CIS	NaN
ATP6V0B--CCDC24	0.30915387	0.58251491	CIS	NaN
ATP6V0B--SLC6A9	0.30915387	0.58251491	CIS	NaN
ATP6V0B--KLF17	0.30915387	0.58251491	CIS	NaN
ATP6V0B--RNF220	0.30915387	0.58251491	CIS	NaN
ATP6V0B--ATP6V0B	0.30915387	0.58251491	CIS	NaN
ATP6V0B--B4GALT2	0.30915387	0.58251491	CIS	NaN
ATP6V0B--DMAP1	0.30915387	0.58251491	CIS	NaN
ATP6V0B--ERI3	0.30915387	0.58251491	CIS	NaN
B4GALT2--CCDC24	0.30915387	0.58251491	CIS	NaN
B4GALT2--SLC6A9	0.30915387	0.58251491	CIS	NaN
B4GALT2--KLF17	0.30915387	0.58251491	CIS	NaN
B4GALT2--RNF220	0.30915387	0.58251491	CIS	NaN
B4GALT2--B4GALT2	0.30915387	0.58251491	CIS	NaN
B4GALT2--DMAP1	0.30915387	0.58251491	CIS	NaN
B4GALT2--ERI3	0.30915387	0.58251491	CIS	NaN
CCDC24--CCDC24	0.30915387	0.58251491	CIS	NaN
CCDC24--SLC6A9	0.30915387	0.58251491	CIS	NaN
CCDC24--NEGR1	0.30409939	0.50084808	CIS	NaN
CCDC24--HECTD3	0.30818027	0.56678418	CIS	NaN
CCDC24--AKR1A1	0.31192322	0.62726019	CIS	NaN
CCDC24--RNF220	0.30818027	0.56678418	CIS	NaN
CCDC24--EIF2B3	0.30818027	0.56678418	CIS	NaN
CCDC24--ZCCHC11	0.30662032	0.54157954	CIS	NaN
CCDC24--LRRC39	0.30548330	0.52320837	CIS	NaN
CCDC24--ERI3	0.30915387	0.58251491	CIS	NaN
CCDC24--PODN	0.30866395	0.57459909	CIS	NaN
CCDC24--DMAP1	0.30915387	0.58251491	CIS	NaN
SLC6A9--SLC6A9	0.30915387	0.58251491	CIS	NaN
SLC6A9--NEGR1	0.30409939	0.50084808	CIS	NaN
SLC6A9--HECTD3	0.30818027	0.56678418	CIS	NaN
SLC6A9--AKR1A1	0.31192322	0.62726019	CIS	NaN
SLC6A9--RNF220	0.30818027	0.56678418	CIS	NaN
SLC6A9--EIF2B3	0.30818027	0.56678418	CIS	NaN
SLC6A9--ZCCHC11	0.30662032	0.54157954	CIS	NaN
SLC6A9--LRRC39	0.30548330	0.52320837	CIS	NaN
SLC6A9--ERI3	0.30915387	0.58251491	CIS	NaN
SLC6A9--PODN	0.30866395	0.57459909	CIS	NaN
SLC6A9--DMAP1	0.30915387	0.58251491	CIS	NaN
KLF17--KLF17	0.30915387	0.58251491	CIS	NaN
KLF17--DMAP1	0.30915387	0.58251491	CIS	NaN
KLF17--ERI3	0.30915387	0.58251491	CIS	NaN
KLF17--TESK2	0.30818027	0.56678418	CIS	NaN
DMAP1--DMAP1	0.30915387	0.58251491	CIS	NaN
DMAP1--ERI3	0.30915387	0.58251491	CIS	NaN
DMAP1--RAB3B	0.30662032	0.54157954	CIS	NaN
DMAP1--SRSF11	0.30150086	0.45886283	CIS	NaN
DMAP1--C1orf228	0.30818027	0.56678418	CIS	NaN
DMAP1--ZSWIM5	0.30818027	0.56678418	CIS	NaN
ERI3--ERI3	0.30915387	0.58251491	CIS	NaN
ERI3--C1orf228	0.30818027	0.56678418	CIS	NaN
ERI3--ZSWIM5	0.30818027	0.56678418	CIS	NaN
ERI3--LOC388630	0.31114885	0.61474849	CIS	NaN
ERI3--TESK2	0.30818027	0.56678418	CIS	NaN
ERI3--PTCH2	0.30818027	0.56678418	CIS	NaN
ERI3--BTBD19	0.30818027	0.56678418	CIS	NaN
ERI3--MAST2	0.31192322	0.62726019	CIS	NaN
ERI3--EIF2B3	0.30818027	0.56678418	CIS	NaN
ERI3--AGBL4	0.31427387	0.66524036	CIS	NaN
ERI3--POMGNT1	0.31192322	0.62726019	CIS	NaN
ERI3--LRRC41	0.31192322	0.62726019	CIS	NaN
ERI3--IPP	0.31192322	0.62726019	CIS	NaN
ERI3--RNF220	0.30915387	0.58251491	CIS	NaN
ERI3--ZCCHC11	0.30662032	0.54157954	CIS	NaN
ERI3--SLC44A5	0.30506331	0.51642243	CIS	NaN
ERI3--GPBP1L1	0.31192322	0.62726019	CIS	NaN
ERI3--GBP5	0.30268321	0.47796636	CIS	NaN
ERI3--ZFYVE9	0.30662032	0.54157954	CIS	NaN
ERI3--SORT1	0.30057509	0.44390481	CIS	NaN
ERI3--KIF2C	0.30818027	0.56678418	CIS	NaN
ERI3--FGGY	0.30163327	0.46100223	CIS	NaN
ERI3--USP24	0.30674836	0.54364839	CIS	NaN
ERI3--YIPF1	0.30942217	0.58684998	CIS	NaN
ERI3--DIO1	0.30942217	0.58684998	CIS	NaN
ERI3--FPGT-TNNI3K	0.30948177	0.58781288	CIS	NaN
ERI3--TNNI3K	0.30948177	0.58781288	CIS	NaN
ERI3--RPS8	0.30818027	0.56678418	CIS	NaN
ERI3--FAF1	0.30805629	0.56478098	CIS	NaN
RNF220--RNF220	0.30818027	0.56678418	CIS	NaN
RNF220--USP24	0.30674836	0.54364839	CIS	NaN
RNF220--KIF2C	0.30818027	0.56678418	CIS	NaN
RNF220--BEST4	0.30818027	0.56678418	CIS	NaN
RNF220--EIF2B3	0.30818027	0.56678418	CIS	NaN
RNF220--IPP	0.31192322	0.62726019	CIS	NaN
RNF220--TESK2	0.30818027	0.56678418	CIS	NaN
RNF220--C1orf228	0.30818027	0.56678418	CIS	NaN
RNF220--ZSWIM5	0.30818027	0.56678418	CIS	NaN
RNF220--NEGR1	0.30866515	0.57461847	CIS	NaN
RNF220--NASP	0.31192322	0.62726019	CIS	NaN
RNF220--ATG4C	0.30589928	0.52992954	CIS	NaN
RNF220--PRKAA2	0.31284699	0.64218592	CIS	NaN
RNF220--GPBP1L1	0.31192322	0.62726019	CIS	NaN
RNF220--TMEM69	0.31192322	0.62726019	CIS	NaN
RNF220--PRDX1	0.30818027	0.56678418	CIS	NaN
RNF220--PDE4B	0.30563945	0.52573133	CIS	NaN
RNF220--BTBD19	0.30818027	0.56678418	CIS	NaN
RNF220--PLK3	0.30818027	0.56678418	CIS	NaN
RNF220--TCTEX1D4	0.30818027	0.56678418	CIS	NaN
RNF220--LRRC41	0.31192322	0.62726019	CIS	NaN
RNF220--UQCRH	0.31192322	0.62726019	CIS	NaN
RNF220--FAF1	0.31115138	0.61478943	CIS	NaN
RNF220--PTCH2	0.30818027	0.56678418	CIS	NaN
RNF220--C1orf146	0.29183247	0.30264752	CIS	NaN
RNF220--AGBL4	0.31427387	0.66524036	CIS	NaN
RNF220--C1orf190	0.31192322	0.62726019	CIS	NaN
RNF220--RPS8	0.30818027	0.56678418	CIS	NaN
RNF220--GLIS1	0.30942217	0.58684998	CIS	NaN
RNF220--LRRC7	0.30150086	0.45886283	CIS	NaN
RNF220--OSBPL9	0.30662032	0.54157954	CIS	NaN
RNF220--TMEM53	0.30818027	0.56678418	CIS	NaN
RNF220--HECTD3	0.30818027	0.56678418	CIS	NaN
RNF220--TGFBR3	0.29183247	0.30264752	CIS	NaN
RNF220--CCDC17	0.31192322	0.62726019	CIS	NaN
RNF220--ZFYVE9	0.30565470	0.52597772	CIS	NaN
RNF220--INADL	0.30918473	0.58301356	CIS	NaN
RNF220--FNDC7	0.29962851	0.42861060	CIS	NaN
RNF220--NRD1	0.30565470	0.52597772	CIS	NaN
RNF220--ZCCHC11	0.30565470	0.52597772	CIS	NaN
RNF220--MUTYH	0.30720974	0.55110299	CIS	NaN
RNF220--SSBP3	0.30844773	0.57110560	CIS	NaN
RNF220--NSUN4	0.31094090	0.61138855	CIS	NaN
RNF220--GBP5	0.30172999	0.46256488	CIS	NaN
RNF220--MAST2	0.31094090	0.61138855	CIS	NaN
RNF220--GBP6	0.30172999	0.46256488	CIS	NaN
RNF220--KANK4	0.30918473	0.58301356	CIS	NaN
RNF220--KIAA0494	0.30920228	0.58329719	CIS	NaN
RNF220--GNAI3	0.29509191	0.35531132	CIS	NaN
RNF220--LRRC42	0.30844773	0.57110560	CIS	NaN
TMEM53--HECTD3	0.30720974	0.55110299	CIS	NaN
TMEM53--C1orf228	0.30720974	0.55110299	CIS	NaN
TMEM53--TMEM53	0.30720974	0.55110299	CIS	NaN
TMEM53--OSBPL9	0.30565470	0.52597772	CIS	NaN
TMEM53--KIF2C	0.30720974	0.55110299	CIS	NaN
TMEM53--BTBD19	0.30720974	0.55110299	CIS	NaN
TMEM53--DOCK7	0.30493594	0.51436442	CIS	NaN
TMEM53--ZSWIM5	0.30720974	0.55110299	CIS	NaN
C1orf228--C1orf228	0.30720974	0.55110299	CIS	NaN
C1orf228--KIF2C	0.30720974	0.55110299	CIS	NaN
C1orf228--BTBD19	0.30720974	0.55110299	CIS	NaN
C1orf228--DOCK7	0.30493594	0.51436442	CIS	NaN
C1orf228--ZSWIM5	0.30720974	0.55110299	CIS	NaN
C1orf228--HECTD3	0.30720974	0.55110299	CIS	NaN
C1orf228--PTCH2	0.30720974	0.55110299	CIS	NaN
C1orf228--EIF2B3	0.30720974	0.55110299	CIS	NaN
C1orf228--TBX15	0.28996651	0.27249857	CIS	NaN
C1orf228--MAST2	0.31094090	0.61138855	CIS	NaN
C1orf228--TESK2	0.30720974	0.55110299	CIS	NaN
C1orf228--AGBL4	0.31328414	0.64924911	CIS	NaN
C1orf228--NASP	0.31094090	0.61138855	CIS	NaN
C1orf228--CTTNBP2NL	0.29346163	0.32897038	CIS	NaN
C1orf228--TXNDC12	0.30565470	0.52597772	CIS	NaN
C1orf228--DAB1	0.31186176	0.62626728	CIS	NaN
C1orf228--OSBPL9	0.30565470	0.52597772	CIS	NaN
C1orf228--SCP2	0.30769189	0.55889330	CIS	NaN
C1orf228--USP24	0.30578234	0.52804006	CIS	NaN
C1orf228--BEST4	0.30720974	0.55110299	CIS	NaN
KIF2C--KIF2C	0.30720974	0.55110299	CIS	NaN
KIF2C--ZSWIM5	0.30720974	0.55110299	CIS	NaN
KIF2C--EVI5	0.29760135	0.39585722	CIS	NaN
KIF2C--EIF2B3	0.30720974	0.55110299	CIS	NaN
KIF2C--HECTD3	0.30720974	0.55110299	CIS	NaN
KIF2C--BTBD19	0.30720974	0.55110299	CIS	NaN
KIF2C--PTCH2	0.30720974	0.55110299	CIS	NaN
KIF2C--RPS8	0.30720974	0.55110299	CIS	NaN
KIF2C--BEST4	0.30720974	0.55110299	CIS	NaN
KIF2C--TESK2	0.30720974	0.55110299	CIS	NaN
KIF2C--AGBL4	0.31328414	0.64924911	CIS	NaN
KIF2C--PRKAA2	0.31186176	0.62626728	CIS	NaN
KIF2C--GPBP1L1	0.31094090	0.61138855	CIS	NaN
KIF2C--TMEM48	0.30844773	0.57110560	CIS	NaN
KIF2C--PLK3	0.30720974	0.55110299	CIS	NaN
KIF2C--TCTEX1D4	0.30720974	0.55110299	CIS	NaN
KIF2C--LOC388630	0.31016897	0.59891625	CIS	NaN
KIF2C--NRD1	0.30565470	0.52597772	CIS	NaN
KIF2C--NASP	0.31094090	0.61138855	CIS	NaN
KIF2C--MMACHC	0.30720974	0.55110299	CIS	NaN
KIF2C--IPP	0.31094090	0.61138855	CIS	NaN
KIF2C--RPE65	0.30531177	0.52043698	CIS	NaN
KIF2C--SELRC1	0.30769189	0.55889330	CIS	NaN
KIF2C--CCDC17	0.31094090	0.61138855	CIS	NaN
KIF2C--NFIA	0.30859854	0.57354227	CIS	NaN
KIF2C--POMGNT1	0.31094090	0.61138855	CIS	NaN
KIF2C--KNCN	0.30920228	0.58329719	CIS	NaN
KIF2C--MKNK1	0.30920228	0.58329719	CIS	NaN
KIF2C--SPATA6	0.31016897	0.59891625	CIS	NaN
RPS8--BEST4	0.30720974	0.55110299	CIS	NaN
RPS8--TESK2	0.30720974	0.55110299	CIS	NaN
RPS8--EIF2B3	0.30720974	0.55110299	CIS	NaN
RPS8--BTBD19	0.30720974	0.55110299	CIS	NaN
RPS8--PTCH2	0.30720974	0.55110299	CIS	NaN
RPS8--PLK3	0.30720974	0.55110299	CIS	NaN
RPS8--TCTEX1D4	0.30720974	0.55110299	CIS	NaN
RPS8--MAST2	0.31094090	0.61138855	CIS	NaN
BEST4--PLK3	0.30720974	0.55110299	CIS	NaN
BEST4--TCTEX1D4	0.30720974	0.55110299	CIS	NaN
BEST4--BTBD19	0.30720974	0.55110299	CIS	NaN
BEST4--BEST4	0.30720974	0.55110299	CIS	NaN
BEST4--TESK2	0.30720974	0.55110299	CIS	NaN
BEST4--MAST2	0.31094090	0.61138855	CIS	NaN
BEST4--EIF2B3	0.30720974	0.55110299	CIS	NaN
BEST4--PTCH2	0.30720974	0.55110299	CIS	NaN
BEST4--PRPF38B	0.29962851	0.42861060	CIS	NaN
BEST4--ZSWIM5	0.30720974	0.55110299	CIS	NaN
BEST4--BTF3L4	0.30565470	0.52597772	CIS	NaN
BEST4--HECTD3	0.30720974	0.55110299	CIS	NaN
BEST4--C1orf146	0.29091342	0.28779816	CIS	NaN
PLK3--TESK2	0.30720974	0.55110299	CIS	NaN
PLK3--BTBD19	0.30720974	0.55110299	CIS	NaN
PLK3--PLK3	0.30720974	0.55110299	CIS	NaN
PLK3--TCTEX1D4	0.30720974	0.55110299	CIS	NaN
PLK3--PTCH2	0.30720974	0.55110299	CIS	NaN
TCTEX1D4--TESK2	0.30720974	0.55110299	CIS	NaN
TCTEX1D4--BTBD19	0.30720974	0.55110299	CIS	NaN
TCTEX1D4--TCTEX1D4	0.30720974	0.55110299	CIS	NaN
TCTEX1D4--PTCH2	0.30720974	0.55110299	CIS	NaN
BTBD19--TESK2	0.30720974	0.55110299	CIS	NaN
BTBD19--BTBD19	0.30720974	0.55110299	CIS	NaN
BTBD19--PTCH2	0.30720974	0.55110299	CIS	NaN
BTBD19--MAST2	0.31094090	0.61138855	CIS	NaN
BTBD19--EIF2B3	0.30720974	0.55110299	CIS	NaN
BTBD19--ZSWIM5	0.30720974	0.55110299	CIS	NaN
BTBD19--CYP4X1	0.30920228	0.58329719	CIS	NaN
BTBD19--DAB1	0.31023142	0.59992525	CIS	NaN
BTBD19--IPP	0.31094090	0.61138855	CIS	NaN
BTBD19--EPS15	0.31017150	0.59895707	CIS	NaN
BTBD19--HECTD3	0.30720974	0.55110299	CIS	NaN
PTCH2--PTCH2	0.30720974	0.55110299	CIS	NaN
PTCH2--TESK2	0.30720974	0.55110299	CIS	NaN
PTCH2--ZSWIM5	0.30720974	0.55110299	CIS	NaN
PTCH2--CYP4X1	0.30920228	0.58329719	CIS	NaN
PTCH2--DAB1	0.31023142	0.59992525	CIS	NaN
PTCH2--IPP	0.31094090	0.61138855	CIS	NaN
PTCH2--EIF2B3	0.30720974	0.55110299	CIS	NaN
PTCH2--EPS15	0.31017150	0.59895707	CIS	NaN
PTCH2--MAST2	0.31094090	0.61138855	CIS	NaN
PTCH2--HECTD3	0.30720974	0.55110299	CIS	NaN
EIF2B3--ZSWIM5	0.30720974	0.55110299	CIS	NaN
EIF2B3--EIF2B3	0.30720974	0.55110299	CIS	NaN
EIF2B3--MUTYH	0.30720974	0.55110299	CIS	NaN
EIF2B3--TOE1	0.30720974	0.55110299	CIS	NaN
EIF2B3--CC2D1B	0.30565470	0.52597772	CIS	NaN
EIF2B3--IPP	0.31094090	0.61138855	CIS	NaN
EIF2B3--ZFYVE9	0.30565470	0.52597772	CIS	NaN
EIF2B3--POMGNT1	0.31094090	0.61138855	CIS	NaN
EIF2B3--MSH4	0.30410259	0.50089985	CIS	NaN
EIF2B3--HECTD3	0.30720974	0.55110299	CIS	NaN
EIF2B3--TESK2	0.30720974	0.55110299	CIS	NaN
EIF2B3--SSBP3	0.30844773	0.57110560	CIS	NaN
EIF2B3--CLCC1	0.29962851	0.42861060	CIS	NaN
EIF2B3--ELAVL4	0.30708615	0.54910610	CIS	NaN
EIF2B3--ST6GALNAC5	0.30332283	0.48830098	CIS	NaN
EIF2B3--MAST2	0.31094090	0.61138855	CIS	NaN
EIF2B3--GPBP1L1	0.31094090	0.61138855	CIS	NaN
EIF2B3--FAF1	0.31017150	0.59895707	CIS	NaN
EIF2B3--CYP4X1	0.30920228	0.58329719	CIS	NaN
EIF2B3--AGBL4	0.31328414	0.64924911	CIS	NaN
EIF2B3--AKR1A1	0.31094090	0.61138855	CIS	NaN
EIF2B3--TMEM69	0.31094090	0.61138855	CIS	NaN
EIF2B3--FAAH	0.31094090	0.61138855	CIS	NaN
EIF2B3--CYB5RL	0.30844773	0.57110560	CIS	NaN
EIF2B3--MRPL37	0.30844773	0.57110560	CIS	NaN
EIF2B3--C1orf190	0.31094090	0.61138855	CIS	NaN
EIF2B3--FGGY	0.29725251	0.39022080	CIS	NaN
EIF2B3--ZYG11B	0.30769189	0.55889330	CIS	NaN
EIF2B3--RAD54L	0.31094090	0.61138855	CIS	NaN
HECTD3--TESK2	0.30720974	0.55110299	CIS	NaN
HECTD3--MAST2	0.31094090	0.61138855	CIS	NaN
HECTD3--IPP	0.31094090	0.61138855	CIS	NaN
HECTD3--ZSWIM5	0.30720974	0.55110299	CIS	NaN
ZSWIM5--ZSWIM5	0.30720974	0.55110299	CIS	NaN
ZSWIM5--TSPAN1	0.31094090	0.61138855	CIS	NaN
ZSWIM5--TESK2	0.30720974	0.55110299	CIS	NaN
ZSWIM5--NASP	0.31094090	0.61138855	CIS	NaN
ZSWIM5--GPBP1L1	0.31094090	0.61138855	CIS	NaN
ZSWIM5--TMEM69	0.31094090	0.61138855	CIS	NaN
ZSWIM5--IPP	0.31094090	0.61138855	CIS	NaN
ZSWIM5--MMACHC	0.30720974	0.55110299	CIS	NaN
ZSWIM5--SSBP3	0.30844773	0.57110560	CIS	NaN
ZSWIM5--CAPZA1	0.29417155	0.34044078	CIS	NaN
ZSWIM5--PRDX1	0.30720974	0.55110299	CIS	NaN
ZSWIM5--LRRC7	0.30055137	0.44352152	CIS	NaN
ZSWIM5--FAF1	0.31017150	0.59895707	CIS	NaN
ZSWIM5--MAST2	0.31094090	0.61138855	CIS	NaN
ZSWIM5--DMRTB1	0.30769189	0.55889330	CIS	NaN
ZSWIM5--GBP6	0.30172999	0.46256488	CIS	NaN
ZSWIM5--HPDL	0.30720974	0.55110299	CIS	NaN
ZSWIM5--MUTYH	0.30720974	0.55110299	CIS	NaN
ZSWIM5--GBP1	0.30172999	0.46256488	CIS	NaN
ZSWIM5--AKR1A1	0.31094090	0.61138855	CIS	NaN
ZSWIM5--GBP4	0.30172999	0.46256488	CIS	NaN
ZSWIM5--NBPF4	0.29561459	0.36375641	CIS	NaN
ZSWIM5--LOC388630	0.31016897	0.59891625	CIS	NaN
ZSWIM5--C1orf177	0.30578234	0.52804006	CIS	NaN
ZSWIM5--PIK3R3	0.31094090	0.61138855	CIS	NaN
HPDL--TESK2	0.30720974	0.55110299	CIS	NaN
HPDL--TOE1	0.30720974	0.55110299	CIS	NaN
HPDL--MAST2	0.31094090	0.61138855	CIS	NaN
HPDL--PIK3R3	0.31094090	0.61138855	CIS	NaN
MUTYH--TESK2	0.30720974	0.55110299	CIS	NaN
MUTYH--TOE1	0.30720974	0.55110299	CIS	NaN
MUTYH--MAST2	0.31094090	0.61138855	CIS	NaN
MUTYH--PIK3R3	0.31094090	0.61138855	CIS	NaN
MUTYH--IPP	0.31094090	0.61138855	CIS	NaN
MUTYH--GPBP1L1	0.31094090	0.61138855	CIS	NaN
MUTYH--NASP	0.31094090	0.61138855	CIS	NaN
TOE1--IPP	0.31094090	0.61138855	CIS	NaN
TOE1--TOE1	0.30720974	0.55110299	CIS	NaN
TOE1--TESK2	0.30720974	0.55110299	CIS	NaN
TOE1--NASP	0.31094090	0.61138855	CIS	NaN
TOE1--RAB3B	0.30565470	0.52597772	CIS	NaN
TOE1--LRP8	0.30769189	0.55889330	CIS	NaN
TOE1--CYP4Z1	0.30920228	0.58329719	CIS	NaN
TESK2--RAB3B	0.30565470	0.52597772	CIS	NaN
TESK2--LRP8	0.30769189	0.55889330	CIS	NaN
TESK2--CYP4Z1	0.30920228	0.58329719	CIS	NaN
TESK2--TESK2	0.30720974	0.55110299	CIS	NaN
TESK2--C1orf168	0.31186176	0.62626728	CIS	NaN
TESK2--MAST2	0.31094090	0.61138855	CIS	NaN
TESK2--NASP	0.31094090	0.61138855	CIS	NaN
TESK2--IPP	0.31094090	0.61138855	CIS	NaN
TESK2--MMACHC	0.30720974	0.55110299	CIS	NaN
TESK2--C1orf87	0.30068336	0.44565417	CIS	NaN
TESK2--PRDX1	0.30720974	0.55110299	CIS	NaN
TESK2--C1orf190	0.31094090	0.61138855	CIS	NaN
TESK2--CCDC17	0.31094090	0.61138855	CIS	NaN
TESK2--FGGY	0.29725251	0.39022080	CIS	NaN
TESK2--SSBP3	0.30844773	0.57110560	CIS	NaN
TESK2--CDCP2	0.30844773	0.57110560	CIS	NaN
TESK2--AKR1A1	0.31094090	0.61138855	CIS	NaN
TESK2--SPATA6	0.31016897	0.59891625	CIS	NaN
TESK2--GPBP1L1	0.31094090	0.61138855	CIS	NaN
TESK2--PARS2	0.30578234	0.52804006	CIS	NaN
TESK2--POMGNT1	0.31094090	0.61138855	CIS	NaN
TESK2--C1orf185	0.31017150	0.59895707	CIS	NaN
TESK2--RAD54L	0.31094090	0.61138855	CIS	NaN
TESK2--LRRC41	0.31094090	0.61138855	CIS	NaN
TESK2--MAGI3	0.29077368	0.28554025	CIS	NaN
TESK2--OSBPL9	0.30565470	0.52597772	CIS	NaN
TESK2--NBPF4	0.29561459	0.36375641	CIS	NaN
TESK2--TMEM69	0.31094090	0.61138855	CIS	NaN
TESK2--CSDE1	0.29159425	0.29879852	CIS	NaN
TESK2--PIK3R3	0.31094090	0.61138855	CIS	NaN
TESK2--EPS15	0.31017150	0.59895707	CIS	NaN
MMACHC--LRRC41	0.31094090	0.61138855	CIS	NaN
MMACHC--PIK3R3	0.31094090	0.61138855	CIS	NaN
MMACHC--AGBL4	0.31328414	0.64924911	CIS	NaN
MMACHC--IPP	0.31094090	0.61138855	CIS	NaN
MMACHC--NASP	0.31094090	0.61138855	CIS	NaN
MMACHC--DOCK7	0.30493594	0.51436442	CIS	NaN
MMACHC--MAST2	0.31094090	0.61138855	CIS	NaN
PRDX1--MAST2	0.31094090	0.61138855	CIS	NaN
PRDX1--GLIS1	0.30844773	0.57110560	CIS	NaN
PRDX1--IPP	0.31094090	0.61138855	CIS	NaN
PRDX1--ELAVL4	0.30708615	0.54910610	CIS	NaN
PRDX1--GNG5	0.30000631	0.43471495	CIS	NaN
PRDX1--NASP	0.31094090	0.61138855	CIS	NaN
PRDX1--FAF1	0.31017150	0.59895707	CIS	NaN
PRDX1--GPBP1L1	0.31094090	0.61138855	CIS	NaN
AKR1A1--IPP	0.31471737	0.67240629	CIS	NaN
AKR1A1--NASP	0.31471737	0.67240629	CIS	NaN
AKR1A1--FAF1	0.31393863	0.65982382	CIS	NaN
AKR1A1--MAST2	0.31471737	0.67240629	CIS	NaN
AKR1A1--ATPAF1	0.31295764	0.64397375	CIS	NaN
AKR1A1--GPBP1L1	0.31471737	0.67240629	CIS	NaN
AKR1A1--AKR1A1	0.31471737	0.67240629	CIS	NaN
AKR1A1--AGBL4	0.31708908	0.71072668	CIS	NaN
NASP--IPP	0.31471737	0.67240629	CIS	NaN
NASP--NASP	0.31471737	0.67240629	CIS	NaN
NASP--FAF1	0.31393863	0.65982382	CIS	NaN
NASP--MAST2	0.31471737	0.67240629	CIS	NaN
NASP--GPBP1L1	0.31471737	0.67240629	CIS	NaN
NASP--LDLRAD1	0.31219392	0.63163409	CIS	NaN
NASP--CCDC17	0.31471737	0.67240629	CIS	NaN
NASP--TMEM69	0.31471737	0.67240629	CIS	NaN
NASP--RAD54L	0.31471737	0.67240629	CIS	NaN
NASP--LEPR	0.30688292	0.54582253	CIS	NaN
NASP--KANK4	0.31293988	0.64368668	CIS	NaN
CCDC17--GPBP1L1	0.31471737	0.67240629	CIS	NaN
CCDC17--MAST2	0.31471737	0.67240629	CIS	NaN
CCDC17--CCDC17	0.31471737	0.67240629	CIS	NaN
CCDC17--IPP	0.31471737	0.67240629	CIS	NaN
CCDC17--TMEM69	0.31471737	0.67240629	CIS	NaN
GPBP1L1--GPBP1L1	0.31471737	0.67240629	CIS	NaN
GPBP1L1--NRD1	0.30936697	0.58595812	CIS	NaN
GPBP1L1--GLIS1	0.31219392	0.63163409	CIS	NaN
GPBP1L1--MAST2	0.31471737	0.67240629	CIS	NaN
GPBP1L1--TMEM69	0.31471737	0.67240629	CIS	NaN
GPBP1L1--IPP	0.31471737	0.67240629	CIS	NaN
GPBP1L1--MKNK1	0.31295764	0.64397375	CIS	NaN
GPBP1L1--C1orf190	0.31471737	0.67240629	CIS	NaN
GPBP1L1--PIK3R3	0.31471737	0.67240629	CIS	NaN
GPBP1L1--PALMD	0.30821977	0.56742240	CIS	NaN
GPBP1L1--YIPF1	0.31219392	0.63163409	CIS	NaN
TMEM69--TMEM69	0.31471737	0.67240629	CIS	NaN
TMEM69--YIPF1	0.31219392	0.63163409	CIS	NaN
TMEM69--IPP	0.31471737	0.67240629	CIS	NaN
TMEM69--MAST2	0.31471737	0.67240629	CIS	NaN
IPP--IPP	0.31471737	0.67240629	CIS	NaN
IPP--MAST2	0.31471737	0.67240629	CIS	NaN
IPP--LRP8	0.31142891	0.61927347	CIS	NaN
IPP--RAVER2	0.30688292	0.54582253	CIS	NaN
IPP--EPHX4	0.29444666	0.34488580	CIS	NaN
IPP--RAD54L	0.31471737	0.67240629	CIS	NaN
IPP--EVI5	0.30121582	0.45425726	CIS	NaN
IPP--KIAA0494	0.31295764	0.64397375	CIS	NaN
IPP--PARS2	0.30949616	0.58804551	CIS	NaN
IPP--HOOK1	0.30433525	0.50465902	CIS	NaN
IPP--TMEM48	0.31219392	0.63163409	CIS	NaN
IPP--YIPF1	0.31219392	0.63163409	CIS	NaN
IPP--C1orf190	0.31471737	0.67240629	CIS	NaN
IPP--PIK3R3	0.31471737	0.67240629	CIS	NaN
IPP--MAGI3	0.29430522	0.34260046	CIS	NaN
IPP--C8B	0.31564943	0.68746573	CIS	NaN
IPP--OSBPL9	0.30936697	0.58595812	CIS	NaN
MAST2--MAST2	0.31471737	0.67240629	CIS	NaN
MAST2--TXNDC12	0.30936697	0.58595812	CIS	NaN
MAST2--RAD54L	0.31471737	0.67240629	CIS	NaN
MAST2--PIK3R3	0.31471737	0.67240629	CIS	NaN
MAST2--INADL	0.31293988	0.64368668	CIS	NaN
MAST2--KIAA1324	0.30326759	0.48740844	CIS	NaN
MAST2--CCDC18	0.30121582	0.45425726	CIS	NaN
MAST2--DMRTA2	0.31081581	0.60936740	CIS	NaN
MAST2--LRRC41	0.31471737	0.67240629	CIS	NaN
MAST2--TMEM59	0.31219392	0.63163409	CIS	NaN
MAST2--TCEANC2	0.31219392	0.63163409	CIS	NaN
MAST2--RAVER2	0.30688292	0.54582253	CIS	NaN
MAST2--TAL1	0.31295764	0.64397375	CIS	NaN
MAST2--ORC1	0.30936697	0.58595812	CIS	NaN
MAST2--AMIGO1	0.29867589	0.41321892	CIS	NaN
MAST2--SLC35D1	0.30647265	0.53919361	CIS	NaN
MAST2--C1orf190	0.31471737	0.67240629	CIS	NaN
MAST2--COL24A1	0.30643508	0.53858657	CIS	NaN
MAST2--SSBP3	0.31219392	0.63163409	CIS	NaN
MAST2--MAGI3	0.29430522	0.34260046	CIS	NaN
MAST2--MKNK1	0.31295764	0.64397375	CIS	NaN
MAST2--FNDC7	0.30326759	0.48740844	CIS	NaN
MAST2--CYP4X1	0.31295764	0.64397375	CIS	NaN
MAST2--LRP8	0.31142891	0.61927347	CIS	NaN
MAST2--FAM102B	0.30326759	0.48740844	CIS	NaN
MAST2--FAM159A	0.31142891	0.61927347	CIS	NaN
